experiment,seed,rep,overlap,conflict_fraction,rank,single_a_loss,single_b_loss,merge_a_loss,merge_b_loss,mean_single_loss,mean_merge_loss,merge_degradation,forgetting_merge,edge_a,edge_b,detectable_rank_a,detectable_rank_b,spectral_interference,signed_task_inner,conflict_score
merge_conflict,41,3,0.25,0.25,8,0.001618788386730029,0.001580046638596188,0.08535911632356853,0.08764980819392955,0.0015994175126631085,0.08650446225874904,0.08490504474608593,0.07614491755723149,0.8165662334653206,0.8157991441696416,6,6,0.012021932936906874,-0.05650897825119292,0.05650897825119292
merge_conflict,41,4,0.25,0.25,8,0.001637825981108493,0.0015897206941882713,0.0843350859064939,0.08525857345711868,0.0016137733376483821,0.0847968296818063,0.08318305634415792,0.07602154597921379,0.8236423083188756,0.8375898212854399,6,6,0.012010713085165436,-0.0565369159758439,0.0565369159758439
merge_conflict,41,5,0.25,0.25,8,0.0015856631477785042,0.0016071276596805863,0.08466073653986328,0.08565093456192233,0.0015963954037295453,0.0851558355508928,0.08355944014716325,0.07633762952306847,0.8125840947028875,0.8174913031193889,6,6,0.0119495723588843,-0.05536472466836237,0.05536472466836237
merge_conflict,41,6,0.25,0.25,8,0.0015912088280805588,0.001629104202588544,0.08678212068362402,0.08697253585529029,0.0016101565153345512,0.08687732826945715,0.0852671717541226,0.07721023696491545,0.8067581832625175,0.8278776338493571,6,6,0.012109144430892227,-0.05645439248866047,0.05645439248866047
merge_conflict,41,7,0.25,0.25,8,0.0016215726067158574,0.001580380899808474,0.086574784278882,0.08632869212135305,0.0016009767532621658,0.08645173820011753,0.08485076144685537,0.07698494731937801,0.810963224789347,0.8117454124885489,6,6,0.011867002089358307,-0.05641336126330798,0.05641336126330798
merge_conflict,41,0,0.25,0.5,8,0.0016023564354302941,0.0016226687905041043,0.09463980543737631,0.09592035840515598,0.001612512612967199,0.09528008192126614,0.09366756930829893,0.065956793217719,0.8196767251383587,0.8138429902630023,6,6,0.012069508479516142,-0.18465026850327793,0.18465026850327793
merge_conflict,41,1,0.25,0.5,8,0.001560546779558542,0.0015993286692078707,0.09661419727745595,0.09395015608910288,0.0015799377243832062,0.09528217668327942,0.0937022389588962,0.066174201435057,0.8045928654739625,0.8336600070422572,6,6,0.011865922363005155,-0.1833144796861087,0.1833144796861087
merge_conflict,41,2,0.25,0.5,8,0.001587852276464326,0.0016093039322685608,0.09689537211070733,0.0960547008876806,0.0015985781043664435,0.09647503649919396,0.09487645839482751,0.06647501944036845,0.8142132346494036,0.8132735026023473,6,6,0.011954079513580237,-0.18343463470683624,0.18343463470683624
merge_conflict,41,3,0.25,0.5,8,0.001597144167402743,0.0016438726350054434,0.09531688433508843,0.09812273998102891,0.001620508401204093,0.09671981215805867,0.09509930375685458,0.06687457962309162,0.8339349590160349,0.8110387102771263,6,6,0.011960827820674301,-0.18522188587996208,0.18522188587996208
merge_conflict,41,4,0.25,0.5,8,0.0016012474270220168,0.001602390978138392,0.09559220617184644,0.09624952022504743,0.0016018192025802043,0.09592086319844693,0.09431904399586673,0.06584512985616438,0.8227957690661466,0.8029247016978096,6,6,0.01205937499918971,-0.1862082945305209,0.1862082945305209
merge_conflict,41,5,0.25,0.5,8,0.001603340568791396,0.0015954365525467494,0.09572174856498246,0.09736462097446583,0.0015993885606690726,0.09654318476972415,0.09494379620905508,0.06633468171299703,0.8029068524198536,0.8252249601003172,6,6,0.011987512093386993,-0.18590058628885026,0.18590058628885026
merge_conflict,41,6,0.25,0.5,8,0.0015916509385582277,0.0015762579385682595,0.09851814285948085,0.09656818069235246,0.0015839544385632437,0.09754316177591665,0.09595920733735341,0.06622468642985238,0.8290244234818946,0.8354907211512156,6,6,0.011978262737853879,-0.18581322099142075,0.18581322099142075
merge_conflict,41,7,0.25,0.5,8,0.0015989986401724148,0.0015795086774170659,0.09526388052759271,0.09564383419789871,0.0015892536587947402,0.09545385736274571,0.09386460370395097,0.06580010636395486,0.81061003527627,0.8130913701173313,6,6,0.011919333756806361,-0.18434307124096813,0.18434307124096813
merge_conflict,41,0,0.25,0.75,8,0.0015956111561356836,0.0015994475403895148,0.10069601874449349,0.10044412801428865,0.0015975293482625992,0.10057007337939107,0.09897254403112847,0.06278620425287378,0.8383405537718522,0.8204980668052398,6,6,0.012006072898556078,-0.23222540606572334,0.23222540606572334
merge_conflict,41,1,0.25,0.75,8,0.0016043050270362973,0.0016133056716665646,0.10024833514326668,0.10069503575228668,0.001608805349351431,0.10047168544777668,0.09886288009842525,0.06280963974268258,0.8191257960616259,0.8174546924174146,6,6,0.011957578866745696,-0.23145670946513902,0.23145670946513902
merge_conflict,41,2,0.25,0.75,8,0.0016218540097240309,0.0015659433989543873,0.1011996708546718,0.10213982961411776,0.0015938987043392092,0.10166975023439478,0.10007585153005558,0.06327111326237614,0.8105032132935067,0.810943224844365,6,6,0.011974795379067406,-0.2302778649238344,0.2302778649238344
merge_conflict,41,3,0.25,0.75,8,0.0016255503632794548,0.0016114625748040055,0.10266710964386822,0.09909783284673851,0.0016185064690417302,0.10088247124530336,0.09926396477626163,0.0629799636893327,0.8050359833394869,0.814261875986785,6,6,0.011919962889424237,-0.2310828594468523,0.2310828594468523
merge_conflict,41,4,0.25,0.75,8,0.0016073079352603237,0.001634780723698543,0.09982295038708969,0.10069213096839025,0.0016210443294794334,0.10025754067773997,0.09863649634826054,0.06298422757518915,0.8145690377184491,0.830770588758406,6,6,0.011939291174361412,-0.2314282768945401,0.2314282768945401
merge_conflict,41,5,0.25,0.75,8,0.0016056866440831408,0.0016100102050552137,0.10047059192088297,0.10180567318194628,0.0016078484245691774,0.10113813255141463,0.09953028412684545,0.06293119818358779,0.8066053636165517,0.8163869413499167,6,6,0.011888349976074188,-0.23072138689285682,0.23072138689285682
merge_conflict,41,6,0.25,0.75,8,0.0016306992333527607,0.001605271908070733,0.09848288458926799,0.10053844402993227,0.001617985570711747,0.09951066430960012,0.09789267873888838,0.06239182226832264,0.8226097843527275,0.8150761101075563,6,6,0.012012000181045998,-0.23160395531690914,0.23160395531690914
merge_conflict,41,7,0.25,0.75,8,0.0015787350382869588,0.00162824256811861,0.10088483974066072,0.09940649773838675,0.0016034888032027844,0.10014566873952374,0.09854217993632096,0.06247897017272186,0.8212047279101534,0.8157657509145839,6,6,0.01192163244095,-0.23025422571121482,0.23025422571121482
merge_conflict,41,0,0.25,1.0,8,0.0015908520739711383,0.001609865496854879,0.1023103009286322,0.10198685540796014,0.0016003587854130086,0.10214857816829617,0.10054821938288316,0.061552644950038315,0.8065868715948853,0.8069164150190024,6,6,0.011929507381481833,-0.2475370694896206,0.2475370694896206
merge_conflict,41,1,0.25,1.0,8,0.0015762949376979802,0.0015557308362248265,0.10327904849623051,0.1027908925181069,0.0015660128869614035,0.1030349705071687,0.1014689576202073,0.061835107433283465,0.8064399760182897,0.8312404786118748,6,6,0.011909452448392342,-0.24693774161440807,0.24693774161440807
merge_conflict,41,2,0.25,1.0,8,0.0015792855079703667,0.0015938445328517804,0.10039217075537034,0.10237745485926801,0.0015865650204110735,0.10138481280731917,0.0997982477869081,0.06114307299499844,0.8026416332576476,0.8151389435382603,6,6,0.011859195609102334,-0.24751128827128352,0.24751128827128352
merge_conflict,41,3,0.25,1.0,8,0.0015696527212777896,0.0016253466074882892,0.10179069612439134,0.10094662178482462,0.0015974996643830395,0.10136865895460798,0.09977115929022494,0.06142644156834537,0.8097748374220441,0.8144438636215898,6,6,0.011883868356932049,-0.24579993072054132,0.24579993072054132
merge_conflict,41,4,0.25,1.0,8,0.0015923083162550184,0.0016072726479316843,0.10183553266564682,0.10163459721534203,0.0015997904820933514,0.10173506494049442,0.10013527445840106,0.06135338527574857,0.8122386958641907,0.8173660062103405,6,6,0.011994298331887171,-0.24702905367145583,0.24702905367145583
merge_conflict,41,5,0.25,1.0,8,0.001590257287987243,0.0015970464536180409,0.10123246031444838,0.1025016539587454,0.001593651870802642,0.10186705713659688,0.10027340526579424,0.06160278163512719,0.8185061108421997,0.8036397441801088,6,6,0.011954285044367035,-0.24696364513995683,0.24696364513995683
merge_conflict,41,6,0.25,1.0,8,0.0015861629115937097,0.0016245757535073397,0.09993626523170533,0.10212347444916822,0.0016053693325505246,0.10102986984043677,0.09942450050788625,0.06130127380798482,0.8143450578741143,0.8298733616624916,6,6,0.011961043754848058,-0.24740533420274097,0.24740533420274097
merge_conflict,41,7,0.25,1.0,8,0.0016152090537588704,0.001588565506703303,0.10150680354936822,0.10278234088962392,0.0016018872802310868,0.10214457221949608,0.10054268493926499,0.06165700086628108,0.8153761212430359,0.8196868635787418,6,6,0.011945585180536256,-0.24671394368521862,0.24671394368521862
merge_conflict,41,0,0.5,0.0,8,0.001614915531222095,0.0016030306036098599,0.04127488985447416,0.04054899028421529,0.0016089730674159774,0.040911940069344725,0.03930296700192875,0.12139821673267584,0.8110137950101056,0.8130479537227602,6,6,0.047559410047615165,0.4939472668862031,0.0
merge_conflict,41,1,0.5,0.0,8,0.0015964180751867364,0.0016151066522437428,0.04106052272416338,0.04144119925241045,0.0016057623637152395,0.04125086098828691,0.03964509862457167,0.12220798682397217,0.8006380470005119,0.823090609374429,6,6,0.048212717493122434,0.4967492191899498,0.0
merge_conflict,41,2,0.5,0.0,8,0.0016027529485092365,0.001587792762914879,0.04060037403666686,0.04117489633548793,0.0015952728557120576,0.040887635186077395,0.03929236233036534,0.1217684857388715,0.822300871458603,0.8238088495517399,6,6,0.04791427289550133,0.49540015755162337,0.0
merge_conflict,41,3,0.5,0.0,8,0.0015825236585354909,0.0015865974775081673,0.041365061207444175,0.04131435249873809,0.001584560568021829,0.04133970685309113,0.0397551462850693,0.12209317620295604,0.8112172806421089,0.8380925465220523,6,6,0.04802602535523388,0.4960137340419042,0.0
merge_conflict,41,4,0.5,0.0,8,0.0016355314809682513,0.0016317012497209786,0.04104084275191861,0.04130572056704329,0.0016336163653446149,0.04117328165948095,0.039539665294136335,0.12259589489747717,0.8298671106070314,0.8129657318678857,6,6,0.047652811090667734,0.49394472194310307,0.0
merge_conflict,41,5,0.5,0.0,8,0.0016215548896840637,0.0016088597016400664,0.04142383502818751,0.0411364417696367,0.0016152072956620652,0.041280138398912106,0.03966493110325004,0.12207765502070152,0.8011940546260027,0.8099011672021998,6,6,0.047854998736689594,0.49596010065287277,0.0
merge_conflict,41,6,0.5,0.0,8,0.0016268118614666742,0.001616544832250298,0.041423365005193453,0.041445753332730824,0.001621678346858486,0.04143455916896214,0.03981288082210365,0.12211073437826966,0.8254618021013302,0.8175216240191154,6,6,0.047899547823573696,0.4963051154677483,0.0
merge_conflict,41,7,0.5,0.0,8,0.0015970982496996782,0.0015711300776501628,0.04117306151884878,0.04114793721073535,0.0015841141636749206,0.04116049936479206,0.03957638520111714,0.12203291004222425,0.8116984582296881,0.8181401206791298,6,6,0.04774253615819389,0.494574271629034,0.0
merge_conflict,41,0,0.5,0.25,8,0.0015756513534740783,0.0015537416610129856,0.08877325600994108,0.09312578721305184,0.0015646965072435319,0.09094952161149647,0.08938482510425294,0.0719386897327832,0.8148439803254092,0.8177789930300545,6,6,0.04802216222365353,-0.114034798167163,0.114034798167163
merge_conflict,41,1,0.5,0.25,8,0.0015667565450818116,0.001564817994155907,0.08969105583620848,0.088114852786446,0.0015657872696188593,0.08890295431132725,0.0873371670417084,0.07264322713120694,0.8108383046584372,0.8186759166992957,6,6,0.04797768642897938,-0.11336812911379243,0.11336812911379243
merge_conflict,41,2,0.5,0.25,8,0.0015962983198282363,0.001602317453991741,0.09097484994711523,0.08917703601483878,0.0015993078869099885,0.09007594298097701,0.08847663509406703,0.07167492072974266,0.8118610159111229,0.810444640252482,6,6,0.04805546166488198,-0.1147787335843213,0.1147787335843213
merge_conflict,41,3,0.5,0.25,8,0.001575217664525899,0.0016093497744416637,0.09037782024246747,0.09086883437117592,0.0015922837194837815,0.0906233273068217,0.08903104358733792,0.0720613456295279,0.8053206867715034,0.8135216434987105,6,6,0.04793663857906031,-0.11573416293641371,0.11573416293641371
merge_conflict,41,4,0.5,0.25,8,0.0015852693293414994,0.0016158170717765403,0.0913254551688477,0.08902229907739892,0.0016005432005590198,0.0901738771231233,0.08857333392256428,0.07238395300059575,0.815713372626431,0.8200418189204748,6,6,0.04742364573563924,-0.11272101905587618,0.11272101905587618
merge_conflict,41,5,0.5,0.25,8,0.0016093239143573094,0.001596708583583154,0.09046679547116963,0.09024610755302952,0.0016030162489702317,0.09035645151209958,0.08875343526312934,0.07290281009881214,0.8148131905396799,0.8206062546584952,6,6,0.04773212801214799,-0.11287366457346514,0.11287366457346514
merge_conflict,41,6,0.5,0.25,8,0.0016136677357371336,0.0016009483278296862,0.09197063212309392,0.09105820461606608,0.0016073080317834099,0.09151441836957999,0.08990711033779658,0.07165400340448044,0.8109136616632632,0.8080587510777794,6,6,0.04807121343835466,-0.1130496575817379,0.1130496575817379
merge_conflict,41,7,0.5,0.25,8,0.0016068626831178873,0.0015817864948303648,0.09112240318283196,0.09147922060680251,0.001594324588974126,0.09130081189481723,0.0897064873058431,0.07168073108003414,0.8196205358951041,0.8195360096415767,6,6,0.047761360368398925,-0.11255514451227681,0.11255514451227681
merge_conflict,41,0,0.5,0.5,8,0.0015895791394793175,0.0015717544982591734,0.11185917234955314,0.11012808812092482,0.0015806668188692455,0.11099363023523898,0.10941296341636973,0.05138114780696533,0.812827512149984,0.8092642432993202,6,6,0.04784692857131669,-0.3690295066579131,0.3690295066579131
merge_conflict,41,1,0.5,0.5,8,0.0015929670704654588,0.0015969656949416733,0.11259842448133532,0.11366062467806476,0.001594966382703566,0.11312952457970005,0.11153455819699648,0.05144854585137889,0.8150393887860743,0.8106281302088546,6,6,0.047941692716745865,-0.37055577644105275,0.37055577644105275
merge_conflict,41,2,0.5,0.5,8,0.0015891872074844846,0.0015894073311583609,0.10970816632060028,0.11072284892528243,0.0015892972693214227,0.11021550762294136,0.10862621035361994,0.05110657509305028,0.805114912205075,0.8194616613312463,6,6,0.04767948769953971,-0.36948997781558945,0.36948997781558945
merge_conflict,41,3,0.5,0.5,8,0.001581193834264782,0.001599832662572029,0.10975498595100142,0.11317368904921148,0.0015905132484184056,0.11146433750010645,0.10987382425168804,0.05107142117549553,0.7964638352699914,0.8055601159236491,6,6,0.04802160341578294,-0.3696970740406373,0.3696970740406373
merge_conflict,41,4,0.5,0.5,8,0.00160294570268444,0.0016117154448695864,0.11092381537979362,0.11472903589943105,0.0016073305737770132,0.11282642563961234,0.11121909506583533,0.05179294992940045,0.8172695138968118,0.8346073057963743,6,6,0.04783803998191286,-0.3704977291582138,0.3704977291582138
merge_conflict,41,5,0.5,0.5,8,0.0015894652315719456,0.0016052746306569076,0.11118401072424426,0.11133913516718211,0.0015973699311144266,0.11126157294571318,0.10966420301459875,0.051634896718371806,0.8023114117965853,0.8118439330741287,6,6,0.04782251731820655,-0.36935782916594145,0.36935782916594145
merge_conflict,41,6,0.5,0.5,8,0.0015833203060979435,0.0016304398716869702,0.11104625996039724,0.1115662720199489,0.001606880088892457,0.11130626599017307,0.10969938590128062,0.05098019284188528,0.8233123760829186,0.8156167584895807,6,6,0.04786387325009233,-0.3693018950116604,0.3693018950116604
merge_conflict,41,7,0.5,0.5,8,0.0015998577114222905,0.0016220031581466595,0.11220704866861794,0.10966479733140672,0.001610930434784475,0.11093592300001233,0.10932499256522786,0.05124628832834649,0.8208451997207823,0.8103163699496405,6,6,0.04779946605425084,-0.3702025071002699,0.3702025071002699
merge_conflict,41,0,0.5,0.75,8,0.0016275163801627898,0.0015657365953350689,0.1199533681813513,0.11898255104193642,0.0015966264877489292,0.11946795961164386,0.11787133312389493,0.043767923630265805,0.8211035507216756,0.8175107420977491,6,6,0.04785728841850629,-0.4629148557653468,0.4629148557653468
merge_conflict,41,1,0.5,0.75,8,0.001598550842304517,0.0015983410011104282,0.1171985745461413,0.11935037736120493,0.0015984459217074725,0.11827447595367312,0.11667603003196564,0.04360763605562239,0.8159046906752228,0.8081811995380854,6,6,0.04766392950046662,-0.46119135965249064,0.46119135965249064
merge_conflict,41,2,0.5,0.75,8,0.0016004437049471343,0.0016092828075930424,0.1213333681278254,0.11922781787918812,0.0016048632562700883,0.12028059300350677,0.11867572974723668,0.04409898589475214,0.817640463453792,0.817314661176056,6,6,0.04770760222798383,-0.46191734431523046,0.46191734431523046
merge_conflict,41,3,0.5,0.75,8,0.001607323702956177,0.0016320378543495074,0.1184513274036341,0.1193121531005583,0.0016196807786528422,0.11888174025209619,0.11726205947344334,0.043635038221137096,0.8086480504916255,0.8222750594195487,6,6,0.047888315933426934,-0.4631903956875272,0.4631903956875272
merge_conflict,41,4,0.5,0.75,8,0.001594342186388861,0.0016039601044398034,0.11894693296693735,0.12006998346335453,0.001599151145414332,0.11950845821514594,0.11790930706973161,0.043832133494475234,0.8147064104269328,0.8079913881617834,6,6,0.047950101873567214,-0.46212086366857696,0.46212086366857696
merge_conflict,41,5,0.5,0.75,8,0.0015641160457112414,0.0016185757217367727,0.11883229722315881,0.11890475589151986,0.001591345883724007,0.11886852655733934,0.11727718067361534,0.04368521198250078,0.8286246470384239,0.8117464597982426,6,6,0.04772011469761594,-0.4624651333542638,0.4624651333542638
merge_conflict,41,6,0.5,0.75,8,0.0015875984690111862,0.0015868723259310426,0.11952088916535947,0.11838907140628109,0.0015872353974711144,0.11895498028582027,0.11736774488834915,0.043342024460873735,0.8179741278223489,0.8299688655707429,6,6,0.04784447963930202,-0.46386278149619686,0.46386278149619686
merge_conflict,41,7,0.5,0.75,8,0.0016173095371658265,0.0015877588142890655,0.12060944741073731,0.11939867622058536,0.0016025341757274461,0.12000406181566134,0.11840152763993389,0.04403414510741596,0.8180012572245077,0.8134949405407746,6,6,0.04796436063959541,-0.46257929338845577,0.46257929338845577
merge_conflict,41,0,0.5,1.0,8,0.0016268978568357928,0.0015681968933453565,0.11956341113213964,0.12173013983042917,0.0015975473750905746,0.12064677548128441,0.11904922810619384,0.04088119900901776,0.8051373611855702,0.8092580784237915,6,6,0.047722797232252354,-0.4951945228134305,0.4951945228134305
merge_conflict,41,1,0.5,1.0,8,0.0015864319109044967,0.001611393597181915,0.12140644446372381,0.12168853394268775,0.001598912754043206,0.12154748920320578,0.11994857644916257,0.04112225230947676,0.8109166962526149,0.8137141179099466,6,6,0.0477388163500017,-0.49484567189871836,0.49484567189871836
merge_conflict,41,2,0.5,1.0,8,0.001621545062067581,0.0015668461700975092,0.12395419923318701,0.12235151759540844,0.001594195616082545,0.12315285841429773,0.12155866279821519,0.04137738885660923,0.8238322791929995,0.8041919546611991,6,6,0.04754092125485709,-0.4930226741561111,0.4930226741561111
merge_conflict,41,3,0.5,1.0,8,0.001613405334032362,0.0015850149207215572,0.12392118278890495,0.12021573700954667,0.0015992101273769595,0.12206845989922581,0.12046924977184885,0.04091632353189385,0.8202887956219871,0.8161057260211311,6,6,0.04793389339943392,-0.49582042428671436,0.49582042428671436
merge_conflict,41,4,0.5,1.0,8,0.0015932857696916221,0.001583645483743576,0.12066480354706802,0.12106577229304155,0.001588465626717599,0.12086528792005478,0.11927682229333718,0.04074140655135385,0.8140924090554248,0.8073756117659714,6,6,0.04810208481706951,-0.4956791707329937,0.4956791707329937
merge_conflict,41,5,0.5,1.0,8,0.0016021596674181476,0.0016195912910130649,0.11988948753679038,0.12168343543118688,0.0016108754792156063,0.12078646148398864,0.11917558600477303,0.040978424182912934,0.8131681789783524,0.8142943971600557,6,6,0.04770047768311133,-0.49392246780448307,0.49392246780448307
merge_conflict,41,6,0.5,1.0,8,0.0016374238261696403,0.0016137610100729856,0.11993582385095583,0.12018544342116468,0.001625592418121313,0.12006063363606026,0.11843504121793895,0.04086143396560847,0.8143793869755543,0.8117659466948988,6,6,0.04774570750815571,-0.49514419766465373,0.49514419766465373
merge_conflict,41,7,0.5,1.0,8,0.0016144233031811373,0.0016039575893877075,0.11963892175081604,0.12186567895953898,0.0016091904462844225,0.1207523003551775,0.11914310990889308,0.041009039680725085,0.828184023569201,0.8092222841401616,6,6,0.04783396084605744,-0.4946483775884955,0.4946483775884955
merge_conflict,41,0,0.75,0.0,8,0.0016458199209200674,0.0016181858879677007,0.021140776872390882,0.02111242268241773,0.001632002904443884,0.021126599777404304,0.01949459687296042,0.1440046016431722,0.8132410281393305,0.8156771455710627,6,6,0.10754132484727871,0.7421293794230991,0.0
merge_conflict,41,1,0.75,0.0,8,0.0015710076082761986,0.0015822610606441225,0.020803288516964807,0.020836801548030477,0.0015766343344601605,0.020820045032497642,0.01924341069803748,0.1411031329070056,0.8203184459773852,0.8123115879717183,6,6,0.1074054779989467,0.7422720888794218,0.0
merge_conflict,41,2,0.75,0.0,8,0.001602906783555452,0.001609590236806753,0.0212240805653824,0.021121317969569904,0.0016062485101811024,0.021172699267476152,0.01956645075729505,0.14220384112568518,0.8233291736059993,0.8293374938859595,6,6,0.10732222018453781,0.7414633648019597,0.0
merge_conflict,41,3,0.75,0.0,8,0.0016062237510947618,0.0016159968016334057,0.020954833735332194,0.02091968713221245,0.0016111102763640838,0.020937260433772323,0.01932615015740824,0.14098232251252962,0.8135357499406713,0.819226429409517,6,6,0.10791597515014359,0.7439919868806317,0.0
merge_conflict,41,4,0.75,0.0,8,0.0016002000308940102,0.0015764729633160536,0.020971148354492163,0.02088842556991843,0.001588336497105032,0.020929786962205297,0.019341450465100263,0.1410373594679343,0.8163310937837849,0.8154236685720974,6,6,0.1073752819979002,0.7419644651761576,0.0
merge_conflict,41,5,0.75,0.0,8,0.001581495880589614,0.001604551512666076,0.020957663587168912,0.021072174195021273,0.001593023696627845,0.021014918891095094,0.01942189519446725,0.14297939072616503,0.8037059077040201,0.8182498950326715,6,6,0.10790117263000193,0.7431759489045029,0.0
merge_conflict,41,6,0.75,0.0,8,0.001596285796579539,0.0016164873833813091,0.021013227135266394,0.020548099469075518,0.001606386589980424,0.020780663302170956,0.019174276712190533,0.14003975933986346,0.8175125414418375,0.8074661823710145,6,6,0.10712357970920726,0.7413187613413356,0.0
merge_conflict,41,7,0.75,0.0,8,0.0015956835261223777,0.0016126727798440594,0.020746970969410902,0.021036413489553783,0.0016041781529832185,0.020891692229482343,0.019287514076499125,0.14056040183245758,0.8227928812852646,0.8187970991418807,6,6,0.10763124364931766,0.7429779019015643,0.0
merge_conflict,41,0,0.75,0.25,8,0.0015991401483059734,0.0016171891160516145,0.09543080150939559,0.09262450160074183,0.001608164632178794,0.0940276515550687,0.09241948692288991,0.06702368035859627,0.8094479750199327,0.8199918825140134,6,6,0.10762000551371442,-0.17097884329447674,0.17097884329447674
merge_conflict,41,1,0.75,0.25,8,0.0015886601784602954,0.001603134455718103,0.09510723327973634,0.09382645646687623,0.0015958973170891993,0.09446684487330628,0.09287094755621708,0.06741443820499976,0.801005499906536,0.8186398062715915,6,6,0.10767349868996039,-0.17101307921273665,0.17101307921273665
merge_conflict,41,2,0.75,0.25,8,0.0015580380567007633,0.0015792753317880506,0.09569399426876511,0.09349672100392972,0.001568656694244407,0.09459535763634741,0.093026700942103,0.06729846439917744,0.8135473172963997,0.8066483058282615,6,6,0.1074209986836412,-0.1684061342550092,0.1684061342550092
merge_conflict,41,3,0.75,0.25,8,0.0015935748996257482,0.0016035759701000653,0.09700042954724183,0.09443028342905527,0.0015985754348629066,0.09571535648814855,0.09411678105328565,0.06743901769938185,0.8212692721727405,0.8100978118277314,6,6,0.10747464028244116,-0.1680960538649998,0.1680960538649998
merge_conflict,41,4,0.75,0.25,8,0.0016053267492254152,0.001609709766960607,0.0958062785444443,0.09528051132732919,0.001607518258093011,0.09554339493588675,0.09393587667779374,0.06786997187967281,0.8341261057207929,0.8106049073930709,6,6,0.10774759035172499,-0.1715971117092596,0.1715971117092596
merge_conflict,41,5,0.75,0.25,8,0.001577821469871774,0.0015828159744620592,0.09379342367337858,0.09311576317547968,0.0015803187221669166,0.09345459342442913,0.09187427470226221,0.06781172743397065,0.8256151573070355,0.8117957236422166,6,6,0.10753444660576311,-0.16949087060304985,0.16949087060304985
merge_conflict,41,6,0.75,0.25,8,0.0015841800555845603,0.001635984156837915,0.09539429681454413,0.09667572928875412,0.0016100821062112378,0.09603501305164913,0.0944249309454379,0.06670100100746254,0.8112672915874565,0.8166801607756375,6,6,0.10772689783686033,-0.17017655637638998,0.17017655637638998
merge_conflict,41,7,0.75,0.25,8,0.0015832423771302553,0.0015934342104355482,0.09704632818806465,0.09395870673466025,0.0015883382937829018,0.09550251746136246,0.09391417916757956,0.06706700957663875,0.8248727120577837,0.8098988492789598,6,6,0.10773155168263425,-0.17101736957789462,0.17101736957789462
merge_conflict,41,0,0.75,0.5,8,0.001578084145608282,0.0015978922084305652,0.12851042403521695,0.127064032545625,0.0015879881770194237,0.127787228290421,0.12619924011340158,0.03642377869142305,0.8094146112175991,0.8269706101973678,6,6,0.10770243535608626,-0.5549731506451644,0.5549731506451644
merge_conflict,41,1,0.75,0.5,8,0.001619268757010695,0.0016141311930864986,0.12551904089905194,0.12650288391543332,0.0016166999750485966,0.12601096240724263,0.12439426243219404,0.03619881895222252,0.8091322729846337,0.8047453987494313,6,6,0.10779356101284199,-0.5548935666705856,0.5548935666705856
merge_conflict,41,2,0.75,0.5,8,0.0016286248746108089,0.0015947004045909438,0.12719260142528482,0.12632656087136968,0.0016116626396008764,0.12675958114832725,0.12514791850872636,0.03618320763810086,0.8072506639116691,0.8218514501825938,6,6,0.10751822991687675,-0.5552207276215639,0.5552207276215639
merge_conflict,41,3,0.75,0.5,8,0.0016026580827777322,0.001585498681828088,0.1257967331382982,0.1246956743278805,0.00159407838230291,0.12524620373308937,0.12365212535078646,0.036155816504415364,0.8079119001790931,0.810412771198939,6,6,0.10760968057620834,-0.5557948581697185,0.5557948581697185
merge_conflict,41,4,0.75,0.5,8,0.00160434862247258,0.0015834402324103097,0.12320795462273232,0.12521186699462725,0.0015938944274414449,0.12420991080867978,0.12261601638123834,0.036140941960424486,0.8266526103336381,0.809058796239122,6,6,0.10768449778427691,-0.5550059595021397,0.5550059595021397
merge_conflict,41,5,0.75,0.5,8,0.0015782091378223912,0.0016004126817804032,0.12811117644167777,0.12557288840741918,0.0015893109098013972,0.12684203242454847,0.1252527215147471,0.03617324633851027,0.8262568102703336,0.8132359661412772,6,6,0.1074396722210887,-0.5551501326114368,0.5551501326114368
merge_conflict,41,6,0.75,0.5,8,0.0015978595537301874,0.0015994145728394041,0.12440409017448029,0.1247569937690321,0.0015986370632847958,0.12458054197175619,0.1229819049084714,0.03621014643570257,0.8222745754041846,0.8165687155898573,6,6,0.10729641835523879,-0.553847603073694,0.553847603073694
merge_conflict,41,7,0.75,0.5,8,0.00159314572756845,0.001576828028112066,0.12652093706434792,0.12681679476132604,0.001584986877840258,0.126668865912837,0.12508387903499674,0.036083041862955495,0.8160783614174336,0.8130514025868614,6,6,0.10760876055482678,-0.5550341128473363,0.5550341128473363
merge_conflict,41,0,0.75,0.75,8,0.0016430945553694515,0.0016111897142191437,0.13801317946427571,0.14068435731747028,0.0016271421347942975,0.139348768390873,0.13772162625607873,0.024950084916759867,0.8306034785661407,0.8246604907626256,6,6,0.10778654181753683,-0.6948276170584087,0.6948276170584087
merge_conflict,41,1,0.75,0.75,8,0.0015686245810572854,0.0015812279662992448,0.14038244628264643,0.13792180330725803,0.001574926273678265,0.13915212479495223,0.13757719852127395,0.02490327106474462,0.8155439584853222,0.8214033386887967,6,6,0.10769936712629176,-0.6940874858767431,0.6940874858767431
merge_conflict,41,2,0.75,0.75,8,0.001598166075391325,0.0015784124649523648,0.13575699850990058,0.13870796913766667,0.0015882892701718449,0.1372324838237836,0.13564419455361176,0.024702631384854346,0.8325236880792496,0.8117450129687053,6,6,0.1074963879192018,-0.6937068485677848,0.6937068485677848
