experiment,subset,outcome,model,predictors,n,k,ols_r2,adj_r2,rmse,aic,spearman_first_predictor,abs_spearman_first_predictor
lora_rank,all,forgetting_loss,alpha,log2_alpha,105,2,0.028061687783502487,0.018625393490138475,147.5204310488844,1052.733003172358,0.8645257924596735,0.8645257924596735
lora_rank,all,forgetting_loss,log_adapter_frobenius,log10_adapter_frobenius,105,2,0.02554818177945284,0.01608748451517561,147.71105738235315,1053.0041906110985,0.949834128136015,0.949834128136015
lora_rank,all,forgetting_loss,adapter_detectable,adapter_detectable_rank,105,2,0.015907739149707778,0.0063534453550447845,148.4399263141451,1054.0378713560394,0.24324702935688627,0.24324702935688627
lora_rank,all,forgetting_loss,adapter_effective_rank,adapter_effective_rank,105,2,0.015221732911391284,0.005660778861987348,148.49165569931952,1054.1110408782768,0.21414631491445268,0.21414631491445268
lora_rank,all,forgetting_loss,adapter_stable_rank,adapter_stable_rank,105,2,0.014303560141702865,0.004733691793563977,148.56086378110754,1054.2088935910822,0.3278681726571761,0.3278681726571761
lora_rank,all,forgetting_loss,gradient_detectable,gradient_detectable_rank,105,2,0.0042685386021903415,-0.00539875713953597,149.31517121604526,1055.272456156148,-0.0206632995884733,0.0206632995884733
lora_rank,nondiverged,forgetting_loss,intruder_energy,intruder_energy,105,2,0.9999745620002467,0.9999743150293753,0.7546999153334322,-55.10136509399555,0.07684051512913823,0.07684051512913823
lora_rank,nondiverged,forgetting_loss,adapter_frobenius,adapter_frobenius,105,2,0.9016233866509263,0.9006682738999645,46.93304756604585,812.2316339115885,0.949834128136015,0.949834128136015
lora_rank,nondiverged,forgetting_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",105,3,0.06894449135790115,0.05068850099236977,144.3845118427646,1050.2207920198914,,
lora_rank,nondiverged,forgetting_loss,rank_plus_alpha,"log2_rank,log2_alpha",105,3,0.05745783606123367,0.038976617160473515,145.2724347982021,1051.5082764518413,,
lora_rank,nondiverged,forgetting_loss,intruder_count,intruder_count,105,2,0.036950326019825175,0.027600329185066164,146.8443246222446,1051.7683319844336,0.007478357324084945,0.007478357324084945
lora_rank,nondiverged,forgetting_loss,adapter_overlap_true,adapter_mean_overlap_true,105,2,0.029663637371634577,0.020242895986893217,147.39880926129362,1052.5597993026136,0.10268505079825835,0.10268505079825835
lora_rank,nondiverged,forgetting_loss,rank,log2_rank,105,2,0.02939614827773085,0.019972809911495193,147.419124308019,1052.5887402816606,-0.2928516221714228,0.2928516221714228
lora_rank,nondiverged,forgetting_loss,alpha,log2_alpha,105,2,0.028061687783502487,0.018625393490138475,147.5204310488844,1052.733003172358,0.8645257924596735,0.8645257924596735
lora_rank,nondiverged,forgetting_loss,log_adapter_frobenius,log10_adapter_frobenius,105,2,0.02554818177945284,0.01608748451517561,147.71105738235315,1053.0041906110985,0.949834128136015,0.949834128136015
