layer,target_estimand,target_estimand_version,target_reference,target_denominator,target_valid,target_status,n_rank_points,n_finite_rank_points,rank_grid,base_val_loss,best_rank,best_val_loss,best_observed_val_loss,observed_best_gap,improvement_gap,improvement_gap_reference,oracle_val_loss,oracle_improvement_gap,near_best_rank_gap_0.02,near_best_loss_threshold_gap_0.02,near_best_rank_gap_0.05,near_best_loss_threshold_gap_0.05,near_best_rank_gap_0.1,near_best_loss_threshold_gap_0.1,near_best_rank_gap_0.2,near_best_loss_threshold_gap_0.2,recovery_rank_0.5,recovery_loss_threshold_0.5,recovery_rank_0.7,recovery_loss_threshold_0.7,recovery_rank_0.8,recovery_loss_threshold_0.8,recovery_rank_0.9,recovery_loss_threshold_0.9,recovery_rank_0.95,recovery_loss_threshold_0.95,penalized_rank_lambda_0.05,penalized_rank_lambda_0.1,penalized_rank_lambda_0.15,penalized_rank_lambda_0.2,penalized_rank_lambda_0.3,true_k_strong,gradient_matrix_mode,gradient_detectable_rank,predicted_rank_detectable,gradient_effective_rank,predicted_rank_effective,gradient_stable_rank,predicted_rank_stable,raw_gradient_detectable_rank,predicted_rank_raw_detectable,raw_gradient_effective_rank,predicted_rank_raw_effective,raw_gradient_stable_rank,predicted_rank_raw_stable,whitened_gradient_detectable_rank,predicted_rank_whitened_detectable,whitened_gradient_effective_rank,predicted_rank_whitened_effective,whitened_gradient_stable_rank,predicted_rank_whitened_stable,predicted_rank_from_gradient,source_run_id,source_run_path,condition,seed
24,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.3326049575985743,32,0.017477866366284,0.017477866366284,0.3151270912322902,0.3151270912322902,best_observed_validation_loss_on_tested_rank_grid,0.0025259316587037,0.3300790259398706,32,0.0237804081909298,8,0.0332342209278985,8,0.048990575489513,8,0.080503284612742,2,0.1750414119824291,4,0.1120159937359711,8,0.080503284612742,8,0.048990575489513,8,0.0332342209278985,32,8,8,8,8,6,activation_whitened,6,8,5.333490316325637,8,3.247690036771214,4,4,4,3.584256325023884,4,1.8368199603804336,2,6,8,5.333490316325637,8,3.247690036771214,4,8,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
25,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2009136488557791,32,0.0049509328725912,0.0049509328725912,0.1959627159831878,0.1959627159831878,best_observed_validation_loss_on_tested_rank_grid,0.0024930531110515,0.1984205957447276,2,0.0088701871922549,2,0.0147490686717505,2,0.0245472044709099,2,0.0441434760692287,1,0.1029322908641851,2,0.0637397476675475,2,0.0441434760692287,2,0.0245472044709099,2,0.0147490686717506,2,2,2,2,2,2,activation_whitened,2,2,2.1277124094927484,4,1.7593748487079046,2,2,2,1.9658332286893203,2,1.4422318422233742,2,2,2,2.1277124094927484,4,1.7593748487079046,2,2,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
26,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1142923471071075,32,0.0077053929368329,0.0077053929368329,0.1065869541702746,0.1065869541702746,best_observed_validation_loss_on_tested_rank_grid,0.0024952105452745,0.111797136561833,16,0.0098371320202383,4,0.0130347406453466,2,0.0183640883538603,1,0.0290227837708878,1,0.0609988700219702,1,0.0396814791879152,1,0.0290227837708878,2,0.0183640883538603,4,0.0130347406453466,8,4,4,4,4,2,activation_whitened,2,2,1.7383012585923932,2,1.2773912342155302,2,1,1,1.2757396735264046,2,1.068553526942931,2,2,2,1.7383012585923932,2,1.2773912342155302,2,2,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
27,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1322042728275701,32,0.0110582638583048,0.0110582638583048,0.1211460089692653,0.1211460089692653,best_observed_validation_loss_on_tested_rank_grid,0.0025081114513161,0.129696161376254,16,0.0134811840376901,8,0.017115564306768,8,0.0231728647552313,4,0.0352874656521578,2,0.0716312683429374,4,0.0474020665490843,4,0.0352874656521578,8,0.0231728647552313,8,0.017115564306768,16,16,8,8,8,4,activation_whitened,4,4,3.895697639251349,4,2.769042699373178,4,4,4,3.596495888205762,4,2.503060415813527,4,4,4,3.895697639251349,4,2.769042699373178,4,4,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
28,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1247282613259446,32,0.006841517500437,0.006841517500437,0.1178867438255076,0.1178867438255076,best_observed_validation_loss_on_tested_rank_grid,0.0025052635665978,0.1222229977593468,8,0.0091992523769471,8,0.0127358546917123,8,0.0186301918829877,4,0.0304188662655385,2,0.0657848894131908,2,0.0422075406480892,4,0.0304188662655385,8,0.0186301918829877,8,0.0127358546917123,8,8,8,8,8,3,activation_whitened,3,4,3.120824765982436,4,2.486104496818335,4,3,4,3.020084904281261,4,2.1472936116222443,4,3,4,3.120824765982436,4,2.486104496818335,4,4,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
29,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.4274116394337212,32,0.0304255564850695,0.0304255564850695,0.3969860829486517,0.3969860829486517,best_observed_validation_loss_on_tested_rank_grid,0.002510492078944,0.4249011473547772,16,0.0383652781440425,16,0.050274860632502,4,0.0701241647799346,4,0.1098227730747998,2,0.2289185979593953,4,0.149521381369665,4,0.1098227730747998,4,0.0701241647799346,16,0.050274860632502,16,16,16,8,4,7,activation_whitened,5,8,4.7219694782883375,8,2.2746031755313822,4,2,2,2.425087295403181,4,1.3099587514300732,2,5,8,4.7219694782883375,8,2.2746031755313822,4,8,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
30,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0380188799314719,32,0.0052770247613518,0.0052770247613518,0.0327418551701201,0.0327418551701201,best_observed_validation_loss_on_tested_rank_grid,0.0024920797840538,0.035526800147418,32,0.0059318618647542,8,0.0069141175198578,8,0.0085512102783638,4,0.0118253957953758,1,0.0216479523464118,2,0.0150995813123878,4,0.0118253957953758,8,0.0085512102783638,8,0.0069141175198578,8,8,8,8,8,1,activation_whitened,1,1,1.118887352761944,2,1.0119202211047942,2,1,1,1.0958356305022472,2,1.010344076829932,2,1,1,1.118887352761944,2,1.0119202211047942,2,1,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
31,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.13168303954881,32,0.0053288285878331,0.0053288285878331,0.1263542109609769,0.1263542109609769,best_observed_validation_loss_on_tested_rank_grid,0.0024951497890774,0.1291878897597326,4,0.0078559128070526,2,0.0116465391358819,2,0.0179642496839307,2,0.0305996707800284,1,0.0685059340683215,2,0.0432350918761261,2,0.0305996707800284,2,0.0179642496839307,2,0.0116465391358819,8,4,4,2,2,2,activation_whitened,2,2,2.1338874970185966,4,1.819818554585912,2,2,2,1.7956825572772193,2,1.3016974546712308,2,2,2,2.1338874970185966,4,1.819818554585912,2,2,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
32,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.4112773866532859,32,0.0051908095888236,0.0051908095888236,0.4060865770644623,0.4060865770644623,best_observed_validation_loss_on_tested_rank_grid,0.002512455151144,0.4087649315021419,8,0.0133125411301128,8,0.0254951384420467,8,0.0457994672952698,4,0.086408125001716,4,0.2082340981210547,4,0.1270167827081623,4,0.086408125001716,8,0.0457994672952698,8,0.0254951384420467,8,8,8,8,8,5,activation_whitened,5,8,4.795553823618653,8,3.088835121863035,4,5,8,3.400833468748298,4,1.7031203349797253,2,5,8,4.795553823618653,8,3.088835121863035,4,8,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
33,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2231813098920144,32,0.0055707563016188,0.0055707563016188,0.2176105535903956,0.2176105535903956,best_observed_validation_loss_on_tested_rank_grid,0.0025026399438877,0.2206786699481267,8,0.0099229673734267,4,0.0164512839811385,4,0.0273318116606583,4,0.0490928670196979,2,0.1143760330968166,4,0.0708539223787375,4,0.0490928670196978,4,0.0273318116606583,4,0.0164512839811385,8,8,8,4,4,4,activation_whitened,4,4,3.915388154003771,4,2.826947182944428,4,4,4,3.563202808096579,4,2.476874425211828,4,4,4,3.915388154003771,4,2.826947182944428,4,4,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
34,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1713736308998527,32,0.0375693695509688,0.0375693695509688,0.1338042613488839,0.1338042613488839,best_observed_validation_loss_on_tested_rank_grid,0.0024917519288734,0.1688818789709792,32,0.0402454547779464,16,0.0442595826184129,16,0.0509497956858571,8,0.0643302218207455,4,0.1044715002254107,8,0.0777106479556339,8,0.0643302218207455,16,0.0509497956858571,16,0.0442595826184129,32,16,16,16,16,7,activation_whitened,7,8,6.8903784783164745,8,5.05428954270084,8,7,8,5.956968126437217,8,3.2131560246272346,4,7,8,6.8903784783164745,8,5.05428954270084,8,8,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
35,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2479231637915002,32,0.0075416832431756,0.0075416832431756,0.2403814805483246,0.2403814805483246,best_observed_validation_loss_on_tested_rank_grid,0.0024944641688869,0.2454286996226133,8,0.012349312854142,4,0.0195607572705918,4,0.031579831298008,4,0.0556179793528405,2,0.1277324235173379,4,0.079656127407673,4,0.0556179793528405,4,0.031579831298008,4,0.0195607572705918,16,4,4,4,4,4,activation_whitened,4,4,3.828642013940117,4,2.801684986906034,4,4,4,3.1630649517227853,4,2.0066258706483544,4,4,4,3.828642013940117,4,2.801684986906034,4,4,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
36,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1541853184891407,32,0.0324957322393598,0.0324957322393598,0.1216895862497808,0.1216895862497808,best_observed_validation_loss_on_tested_rank_grid,0.002511802831181,0.1516735156579597,32,0.0349295239643554,32,0.0385802115518488,16,0.0446646908643378,8,0.0568336494893159,4,0.0933405253642502,4,0.069002608114294,8,0.0568336494893159,16,0.0446646908643379,32,0.0385802115518488,32,32,32,8,8,8,activation_whitened,7,8,6.797372523187457,8,3.850113357687268,4,4,4,4.389886700981542,8,1.934683047066481,2,7,8,6.797372523187457,8,3.850113357687268,4,8,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
37,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1755378310253139,32,0.0054446333024707,0.0054446333024707,0.1700931977228432,0.1700931977228432,best_observed_validation_loss_on_tested_rank_grid,0.0024919657255975,0.1730458652997163,2,0.0088464972569275,2,0.0139492931886128,2,0.022453953074755,2,0.0394632728470393,1,0.0904912321638923,2,0.0564725926193236,2,0.0394632728470393,2,0.022453953074755,2,0.0139492931886128,4,4,4,2,2,2,activation_whitened,2,2,2.205022798763824,4,1.815154349452896,2,2,2,2.097270981004549,4,1.6773179092966546,2,2,2,2.205022798763824,4,1.815154349452896,2,2,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
38,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0790201620374375,32,0.0050186899330262,0.0050186899330262,0.0740014721044113,0.0740014721044113,best_observed_validation_loss_on_tested_rank_grid,0.0024868605409486,0.0765333014964889,16,0.0064987193751144,4,0.0087187635382467,4,0.0124188371434673,2,0.0198189843539084,1,0.0420194259852318,2,0.0272191315643495,2,0.0198189843539084,4,0.0124188371434673,4,0.0087187635382467,16,8,4,4,4,2,activation_whitened,2,2,2.092540404791236,4,1.8607499775731675,2,2,2,1.876958367221359,2,1.426664789807878,2,2,2,2.092540404791236,4,1.8607499775731675,2,2,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
39,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.4371575950470862,32,0.003978703605361,0.003978703605361,0.4331788914417251,0.4331788914417251,best_observed_validation_loss_on_tested_rank_grid,0.0024968266748238,0.4346607683722623,4,0.0126422814341955,4,0.0256376481774472,4,0.0472965927495335,4,0.090614481893706,2,0.2205681493262236,4,0.1339323710378785,4,0.090614481893706,4,0.0472965927495335,4,0.0256376481774472,4,4,4,4,4,4,activation_whitened,4,4,3.751850642010214,4,2.38505350751648,4,2,2,2.3161854556058152,4,1.345657427592467,2,4,4,3.751850642010214,4,2.38505350751648,4,4,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
40,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0457722609054274,32,0.0039295924371624,0.0039295924371624,0.041842668468265,0.041842668468265,best_observed_validation_loss_on_tested_rank_grid,0.0024940636752718,0.0432781972301556,8,0.0047664458065277,1,0.0060217258605756,1,0.0081138592839889,1,0.0122981261308154,1,0.0248509266712949,1,0.0164823929776419,1,0.0122981261308154,1,0.0081138592839888,1,0.0060217258605756,8,1,1,1,1,1,activation_whitened,1,1,1.1386445780690293,2,1.014998607799181,2,1,1,1.1323481774590918,2,1.0169694893554242,2,1,1,1.1386445780690293,2,1.014998607799181,2,1,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
41,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.4634989401214568,32,0.0096819756437521,0.0096819756437521,0.4538169644777047,0.4538169644777047,best_observed_validation_loss_on_tested_rank_grid,0.0024824663853106,0.4610164737361462,16,0.0187583149333061,8,0.0323728238676373,8,0.0550636720915225,8,0.100445368539293,4,0.2365904578826044,8,0.1458270649870635,8,0.100445368539293,8,0.0550636720915225,8,0.0323728238676373,16,8,8,8,8,7,activation_whitened,7,8,6.749058078411414,8,4.704988571833162,8,5,8,5.287244734980872,8,2.361283390651917,4,7,8,6.749058078411414,8,4.704988571833162,8,8,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
42,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2862812476627412,32,0.0102934784782424,0.0102934784782424,0.2759877691844988,0.2759877691844988,best_observed_validation_loss_on_tested_rank_grid,0.0024907286962368,0.2837905189665044,16,0.0158132338619323,8,0.0240928669374673,8,0.0378922553966922,4,0.0654910323151421,2,0.1482873630704918,4,0.093089809233592,4,0.0654910323151421,8,0.0378922553966922,8,0.0240928669374673,16,16,8,8,8,5,activation_whitened,5,8,4.884549981775178,8,3.457675200375004,4,5,8,4.026154073637718,8,2.211819233002085,4,5,8,4.884549981775178,8,3.457675200375004,4,8,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
43,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1954784447748721,32,0.005612453122028,0.005612453122028,0.1898659916528441,0.1898659916528441,best_observed_validation_loss_on_tested_rank_grid,0.0024990633017455,0.1929793814731266,4,0.0094097729550848,4,0.0151057527046702,4,0.0245990522873124,4,0.0435856514525968,2,0.10054544894845,2,0.0625722506178812,4,0.0435856514525967,4,0.0245990522873124,4,0.0151057527046702,4,4,4,4,4,3,activation_whitened,3,4,3.142205548256419,4,2.6394117282428766,4,3,4,2.9469353189828524,4,1.9929818899713667,2,3,4,3.142205548256419,4,2.6394117282428766,4,4,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
44,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.3209816438486527,32,0.0052272628564217,0.0052272628564217,0.3157543809922309,0.3157543809922309,best_observed_validation_loss_on_tested_rank_grid,0.0025202882244749,0.3184613556241777,4,0.0115423504762663,4,0.0210149819060332,4,0.0368027009556448,4,0.0683781390548678,2,0.1631044533525372,4,0.099953577154091,4,0.0683781390548678,4,0.0368027009556448,4,0.0210149819060332,4,4,4,4,4,4,activation_whitened,4,4,3.891624891402726,4,2.987729530298588,4,4,4,3.2167524922817314,4,1.8816300544367504,2,4,4,3.891624891402726,4,2.987729530298588,4,4,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
45,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1787432366612013,32,0.0099270794364053,0.0099270794364053,0.1688161572247959,0.1688161572247959,best_observed_validation_loss_on_tested_rank_grid,0.0025034008449563,0.176239835816245,32,0.0133034025809012,8,0.0183678872976451,8,0.0268086951588849,4,0.0436903108813645,2,0.0943351580488033,4,0.0605719266038441,4,0.0436903108813644,8,0.0268086951588849,8,0.0183678872976451,8,8,8,8,8,4,activation_whitened,4,4,4.002952843368342,8,3.300301574929117,4,4,4,3.3557706687912803,4,1.998092127116998,2,4,4,4.002952843368342,8,3.300301574929117,4,4,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
46,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1476808059801401,32,0.0058276700187668,0.0058276700187668,0.1418531359613733,0.1418531359613733,best_observed_validation_loss_on_tested_rank_grid,0.0024938540145959,0.1451869519655442,8,0.0086647327379942,4,0.0129203268168354,4,0.0200129836149041,4,0.0341982972110414,2,0.0767542379994534,2,0.0483836108071788,4,0.0341982972110414,4,0.0200129836149041,4,0.0129203268168354,8,8,8,4,4,3,activation_whitened,3,4,3.03735872729561,4,2.5404707280909804,4,3,4,2.750268090128484,4,1.865955353997513,2,3,4,3.03735872729561,4,2.5404707280909804,4,4,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
47,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1097419986899588,32,0.0027931532750628,0.0027931532750628,0.106948845414896,0.106948845414896,best_observed_validation_loss_on_tested_rank_grid,0.002485900488556,0.1072560982014028,1,0.0049321301833607,1,0.0081405955458076,1,0.0134880378165524,1,0.024182922358042,1,0.0562675759825108,1,0.0348778068995316,1,0.0241829223580419,1,0.0134880378165524,1,0.0081405955458076,1,1,1,1,1,1,activation_whitened,1,1,1.0418019450584972,2,1.0038504537176585,2,1,1,1.0198383555652075,2,1.0018640633702618,2,1,1,1.0418019450584972,2,1.0038504537176585,2,1,20260622_142318_stage4_hard_s109,source_runs/20260622_142318_stage4_hard_s109,hard_knee,109
0,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1425107463055051,32,0.0096943090134662,0.0096943090134662,0.1328164372920388,0.1328164372920388,best_observed_validation_loss_on_tested_rank_grid,0.0025136447607339,0.1399971015447711,8,0.0123506377593069,8,0.0163351308780681,8,0.02297595274267,8,0.0362575964718739,2,0.0761025276594856,4,0.0495392402010778,8,0.0362575964718739,8,0.0229759527426701,8,0.0163351308780681,8,8,8,8,8,3,activation_whitened,3,4,3.064921297298386,4,2.30411626070001,4,3,4,2.552981156353728,4,1.5868285090018202,2,3,4,3.064921297298386,4,2.30411626070001,4,4,20260622_142627_stage4_hard_s113,source_runs/20260622_142627_stage4_hard_s113,hard_knee,113
