target_estimand,target_estimand_version,target_reference,target_denominator,analysis_plan_version,analysis_pair_role,target_transform,predictor_transform,target,target_role,predictor,n,r2_log2_target,spearman,rmse_log2,source_run_id,source_run_path,condition,seed
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,primary_pair,log2(rank),log2(1+s),near_best_rank_gap_0.1,useful_rank,gradient_effective_rank,48,0.7074212324599175,0.7980756122987385,0.6600708056736142,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.2,useful_rank,raw_gradient_effective_rank,48,0.7567114946233574,0.8547369819307299,0.516663869948812,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.05,useful_rank,gradient_effective_rank,48,0.5311631010921877,0.6211322085242141,0.8069463176656696,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.1,useful_rank,gradient_effective_rank,48,0.6945709069855684,0.8122790658055677,0.6665015715796363,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.15,useful_rank,gradient_effective_rank,48,0.5714589301825771,0.6839110577771488,0.7886569261507599,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.2,useful_rank,gradient_effective_rank,48,0.6388831044213676,0.7907887927240668,0.6791689109395163,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.3,useful_rank,gradient_effective_rank,48,0.6352189819422338,0.7564307105391158,0.6522419254433772,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.5,useful_rank,raw_gradient_effective_rank,48,0.5449897746893784,0.7412625397271622,0.4461692207822016,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.7,useful_rank,raw_gradient_effective_rank,48,0.6944022051426852,0.813632076116156,0.478192214925968,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.8,useful_rank,raw_gradient_effective_rank,48,0.7567114946233574,0.8547369819307299,0.516663869948812,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.9,useful_rank,gradient_effective_rank,48,0.7074212324599175,0.7980756122987385,0.6600708056736142,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.95,useful_rank,gradient_effective_rank,48,0.7210811837048261,0.7964365229284674,0.7710501684958637,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
