layer,base_val_loss,oracle_val_loss,improvement_gap,best_rank,best_val_loss,true_k_strong,gradient_matrix_mode,gradient_detectable_rank,predicted_rank_detectable,gradient_effective_rank,predicted_rank_effective,gradient_stable_rank,predicted_rank_stable,raw_gradient_detectable_rank,predicted_rank_raw_detectable,raw_gradient_effective_rank,predicted_rank_raw_effective,raw_gradient_stable_rank,predicted_rank_raw_stable,whitened_gradient_detectable_rank,predicted_rank_whitened_detectable,whitened_gradient_effective_rank,predicted_rank_whitened_effective,whitened_gradient_stable_rank,predicted_rank_whitened_stable,predicted_rank_from_gradient,near_best_rank_gap_0.02,near_best_rank_gap_0.05,near_best_rank_gap_0.1,near_best_rank_gap_0.2,near_best_rank_gap_0.5,recovery_rank_0.5,recovery_rank_0.6,recovery_rank_0.7,recovery_rank_0.8,recovery_rank_0.85,recovery_rank_0.9,recovery_rank_0.95,penalized_rank_lambda_0.03,penalized_rank_lambda_0.05,penalized_rank_lambda_0.08,penalized_rank_lambda_0.1,penalized_rank_lambda_0.15,penalized_rank_lambda_0.2,penalized_rank_lambda_0.3,penalized_rank_lambda_0.5,run_dir,condition,seed
0,0.1282000304647284,0.0025086998271408,0.1256913306375875,32,0.0102481516507826,3,activation_whitened,3,4,3.017122367143527,4,2.367441974193886,4,3,4,2.668298735193369,4,1.7517725686396008,2,3,4,3.017122367143527,4,2.367441974193886,4,4,16,8,8,4,2,2.0,2.0,4.0,8.0,8.0,8.0,,16,16,8,8,8,8,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
1,0.4335649607520391,0.0025027406352685,0.4310622201167706,32,0.0214746603939358,8,activation_whitened,8,8,7.491199955754171,8,4.063435885812669,8,4,4,4.890197334106238,8,2.032963174234338,4,8,8,7.491199955754171,8,4.063435885812669,8,8,32,16,8,8,4,4.0,4.0,8.0,8.0,8.0,16.0,32.0,32,32,16,16,16,16,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
2,0.0999941105739229,0.0025026478628433,0.0974914627110796,32,0.0036551306638143,1,activation_whitened,1,1,1.100226072175455,2,1.0113055222356262,2,1,1,1.107919425290519,2,1.0138450213790988,2,1,1,1.100226072175455,2,1.0113055222356262,2,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,1,1,1,1,1,1,runs/20260612_160944_stage4_hard_s101,hard_knee,101
3,0.164957470015283,0.0024818113803772,0.1624756586349058,32,0.0056417458953086,3,activation_whitened,3,4,3.058228592822572,4,2.3166030769914374,4,3,4,2.715864110584152,4,1.7398990023659986,2,3,4,3.058228592822572,4,2.3166030769914374,4,4,4,4,4,4,2,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4,runs/20260612_160944_stage4_hard_s101,hard_knee,101
4,0.2885064051432866,0.0024955831107182,0.2860108220325684,32,0.0039066774680663,3,activation_whitened,3,4,3.035767309767436,4,2.4544868629522525,4,3,4,2.4804522562858526,4,1.5636557513472211,2,3,4,3.035767309767436,4,2.4544868629522525,4,4,4,4,4,4,2,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4,runs/20260612_160944_stage4_hard_s101,hard_knee,101
5,0.2575191565944975,0.0024926716191871,0.2550264849753104,32,0.0040449841704113,2,activation_whitened,2,2,2.0246705394125857,4,1.583888275163245,2,2,2,1.530783180144197,2,1.1639820483254084,2,2,2,2.0246705394125857,4,1.583888275163245,2,2,4,4,2,2,1,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4,4,4,4,4,4,4,4,runs/20260612_160944_stage4_hard_s101,hard_knee,101
6,0.2386103419991775,0.002500442332208,0.2361098996669695,32,0.0305350614550958,8,activation_whitened,6,8,5.569071796816798,8,2.6933191527601266,4,4,4,3.849514069676576,4,1.8347648243282897,2,6,8,5.569071796816798,8,2.6933191527601266,4,8,32,16,8,4,2,2.0,2.0,4.0,8.0,32.0,,,32,32,8,8,8,8,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
7,0.2542049296922864,0.0024854249316894,0.251719504760597,32,0.0104515874546583,5,activation_whitened,5,8,4.794393903173019,8,3.132526940193624,4,5,8,4.213715303410438,8,2.610871626280776,4,5,8,4.794393903173019,8,3.132526940193624,4,8,16,16,8,4,4,4.0,4.0,4.0,4.0,4.0,8.0,16.0,16,16,16,16,16,8,8,4,runs/20260612_160944_stage4_hard_s101,hard_knee,101
8,0.3628599514149718,0.0024956074499265,0.3603643439650453,32,0.0189121279856233,7,activation_whitened,7,8,6.390084470579992,8,3.891308248689872,4,5,8,4.785424682876978,8,2.448339775416887,4,7,8,6.390084470579992,8,3.891308248689872,4,8,16,16,8,8,4,4.0,4.0,4.0,8.0,8.0,8.0,32.0,32,16,16,16,16,8,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
9,0.0679116135795829,0.0024973081150762,0.0654143054645067,32,0.0036066251646536,1,activation_whitened,1,1,1.1031082577250435,2,1.0110965382177788,2,1,1,1.100967534441682,2,1.0124063045514804,2,1,1,1.1031082577250435,2,1.0110965382177788,2,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2,2,2,2,1,1,runs/20260612_160944_stage4_hard_s101,hard_knee,101
10,0.0537303011126012,0.0025129646727588,0.0512173364398424,32,0.0044078108857554,1,activation_whitened,1,1,1.2399574838868737,2,1.0304426231428097,2,1,1,1.1050486200210266,2,1.0136877256335628,2,1,1,1.2399574838868737,2,1.0304426231428097,2,1,2,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4,4,2,2,2,2,2,1,runs/20260612_160944_stage4_hard_s101,hard_knee,101
11,0.175558437480786,0.0025162566021325,0.1730421808786535,32,0.0303236684516489,6,activation_whitened,6,8,4.835323953422774,8,2.612011907379564,4,3,4,3.1483098363951245,4,1.601009617582816,2,6,8,4.835323953422774,8,2.612011907379564,4,8,32,16,8,4,1,2.0,4.0,8.0,16.0,,,,32,32,16,16,16,16,8,4,runs/20260612_160944_stage4_hard_s101,hard_knee,101
12,0.1660128292746478,0.0025053813623776,0.1635074479122702,32,0.0031765237967915,2,activation_whitened,2,2,2.0456401865155245,4,1.808038606647136,2,2,2,1.8231307161795096,2,1.3789660359192562,2,2,2,2.0456401865155245,4,1.808038606647136,2,2,2,2,2,2,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4,4,4,4,2,2,2,2,runs/20260612_160944_stage4_hard_s101,hard_knee,101
13,0.1165244859134612,0.0024925225592173,0.1140319633542439,32,0.0085920762738404,3,activation_whitened,3,4,3.0726483061982086,4,2.286390780073261,4,3,4,2.3673708855264937,4,1.469060284685716,2,3,4,3.0726483061982086,4,2.286390780073261,4,4,8,8,8,4,2,2.0,2.0,2.0,4.0,8.0,8.0,,8,8,8,8,8,8,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
14,0.0892471909952541,0.0025007154623529,0.0867464755329012,32,0.0054245637814134,2,activation_whitened,2,2,2.041129712745425,4,1.6255415606238712,2,2,2,1.8810671662098808,2,1.4209282911695138,2,2,2,2.041129712745425,4,1.6255415606238712,2,2,16,2,2,2,1,1.0,2.0,2.0,2.0,2.0,2.0,16.0,8,8,8,2,2,2,2,2,runs/20260612_160944_stage4_hard_s101,hard_knee,101
15,0.1917479921217144,0.0025053747834235,0.1892426173382909,32,0.011710195508115,4,activation_whitened,4,4,3.835778561381178,4,2.4730162761234,4,4,4,2.665848836265352,4,1.4770745846128508,2,4,4,3.835778561381178,4,2.4730162761234,4,4,32,16,16,4,2,2.0,4.0,4.0,4.0,16.0,16.0,32.0,32,16,16,16,16,16,4,4,runs/20260612_160944_stage4_hard_s101,hard_knee,101
16,0.3051959737632274,0.0025083751608481,0.3026875986023792,32,0.0301220715787545,8,activation_whitened,8,8,7.326321507720763,8,4.118502368019252,8,4,4,5.072236820422406,8,2.3481645928710053,4,8,8,7.326321507720763,8,4.118502368019252,8,8,32,32,16,8,4,4.0,4.0,8.0,16.0,32.0,32.0,,32,32,32,32,16,16,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
17,0.1071997128397712,0.0024877865055614,0.1047119263342098,32,0.0033761033181632,1,activation_whitened,1,1,1.0835899255755053,2,1.0091721253911057,2,1,1,1.0599991923169234,2,1.0071812973140482,2,1,1,1.0835899255755053,2,1.0091721253911057,2,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2,2,2,1,1,1,runs/20260612_160944_stage4_hard_s101,hard_knee,101
18,0.2394126166879577,0.0024907521382516,0.2369218645497061,32,0.0035357263017658,2,activation_whitened,2,2,1.973158256158412,2,1.5336511344736776,2,2,2,1.6795919972666231,2,1.2550163405375008,2,2,2,1.973158256158412,2,1.5336511344736776,2,2,2,2,2,2,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,2,2,2,runs/20260612_160944_stage4_hard_s101,hard_knee,101
19,0.2568169647216369,0.0025064044883145,0.2543105602333224,32,0.0336701569423357,8,activation_whitened,8,8,6.968709346189793,8,4.341117548339248,8,4,4,5.374143572558586,8,2.631922412667615,4,8,8,6.968709346189793,8,4.341117548339248,8,8,32,16,8,4,2,4.0,4.0,4.0,16.0,32.0,,,32,32,16,16,16,8,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
20,0.5682487207275131,0.002503686415563,0.5657450343119501,32,0.0083405399414562,7,activation_whitened,7,8,6.65730012452392,8,4.236147781286374,8,5,8,5.212895193627381,8,2.412517570281781,4,7,8,6.65730012452392,8,4.236147781286374,8,8,16,8,8,8,4,4.0,4.0,8.0,8.0,8.0,8.0,8.0,16,16,8,8,8,8,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
21,0.0811399754388271,0.0025234197230182,0.0786165557158089,32,0.0049239105256253,2,activation_whitened,2,2,2.0548754092304287,4,1.6999026564731816,2,2,2,1.8839173678138643,2,1.4433552246304084,2,2,2,2.0548754092304287,4,1.6999026564731816,2,2,16,4,4,4,1,1.0,4.0,4.0,4.0,4.0,4.0,16.0,16,16,16,4,4,4,4,4,runs/20260612_160944_stage4_hard_s101,hard_knee,101
22,0.2160158800617472,0.0025090674937464,0.2135068125680008,32,0.0160344186677196,5,activation_whitened,5,8,4.827695071668731,8,3.312808623059054,4,3,4,3.264564735575469,4,1.6870364633537194,2,5,8,4.827695071668731,8,3.312808623059054,4,8,16,8,8,8,2,2.0,4.0,8.0,8.0,8.0,16.0,,32,16,16,16,8,8,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
23,0.0796276958143362,0.0024826728786211,0.0771450229357151,32,0.0048589594714388,2,activation_whitened,2,2,2.173099282785922,4,1.885243802180301,2,2,2,2.087666824789127,4,1.7782934117344489,2,2,2,2.173099282785922,4,1.885243802180301,2,2,4,4,2,2,1,2.0,2.0,2.0,2.0,2.0,4.0,4.0,16,8,4,4,4,4,4,4,runs/20260612_160944_stage4_hard_s101,hard_knee,101
24,0.2077008328742935,0.0024992332535159,0.2052015996207776,32,0.0081922743307736,4,activation_whitened,4,4,3.9898494176708175,4,3.08726007760421,4,4,4,3.366275142977868,4,2.0740369094172766,4,4,4,3.9898494176708175,4,3.08726007760421,4,4,16,8,4,4,2,2.0,4.0,4.0,4.0,4.0,8.0,16.0,16,8,8,8,8,8,8,4,runs/20260612_160944_stage4_hard_s101,hard_knee,101
25,0.0688752323195768,0.0025138900201675,0.0663613422994093,32,0.0030434487556506,1,activation_whitened,1,1,1.0601091524453563,2,1.005648888074127,2,1,1,1.029524139047955,2,1.0028280379092591,2,1,1,1.0601091524453563,2,1.005648888074127,2,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,1,1,1,1,1,1,runs/20260612_160944_stage4_hard_s101,hard_knee,101
26,0.2776597267616717,0.0025082512109913,0.2751514755506804,32,0.0052457472803028,4,activation_whitened,4,4,4.005632914868973,8,3.3397468171963283,4,4,4,3.628536807013695,4,2.3883365583171567,4,4,4,4.005632914868973,8,3.3397468171963283,4,4,8,8,8,4,2,2.0,4.0,4.0,4.0,8.0,8.0,8.0,8,8,8,8,8,8,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
27,0.3419694396726294,0.0024748245584858,0.3394946151141436,32,0.0173201289519031,7,activation_whitened,7,8,5.911648885939146,8,2.959995794386417,4,3,4,4.005501167863775,8,1.8715434877864696,2,7,8,5.911648885939146,8,2.959995794386417,4,8,32,16,8,8,2,2.0,4.0,4.0,8.0,8.0,16.0,32.0,32,32,16,16,16,8,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
28,0.4124061329426193,0.002499570747349,0.4099065621952703,32,0.0141181177254229,7,activation_whitened,7,8,6.685217012929813,8,4.501373791512476,8,6,8,5.416471007902021,8,3.192856142931132,4,7,8,6.685217012929813,8,4.501373791512476,8,8,32,8,8,8,4,4.0,4.0,8.0,8.0,8.0,8.0,32.0,32,16,8,8,8,8,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
29,0.4035776557481367,0.0024859929799208,0.4010916627682159,32,0.0113836380599878,6,activation_whitened,6,8,5.317378831289274,8,3.184943379024609,4,5,8,4.152082543324173,8,2.0057162746330337,4,6,8,5.317378831289274,8,3.184943379024609,4,8,16,8,8,4,2,2.0,4.0,4.0,4.0,8.0,8.0,16.0,16,16,16,16,8,8,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
30,0.2414817713923749,0.0024953212031823,0.2389864501891926,32,0.0118491628095109,5,activation_whitened,5,8,4.829838337708078,8,3.403024247155793,4,5,8,4.0366871180067045,8,2.204980411085561,4,5,8,4.829838337708078,8,3.403024247155793,4,8,32,8,8,4,2,4.0,4.0,4.0,8.0,8.0,8.0,32.0,32,8,8,8,8,8,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
31,0.2060637964248202,0.002489953182346,0.2035738432424742,32,0.0238159593060069,6,activation_whitened,6,8,5.436990817695052,8,3.200877531353904,4,4,4,3.705532024612154,4,1.72982921050278,2,6,8,5.436990817695052,8,3.200877531353904,4,8,16,16,8,4,2,2.0,4.0,4.0,8.0,16.0,,,32,16,16,16,16,16,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
32,0.4363582110383771,0.0025020773035108,0.4338561337348662,32,0.0092131092669771,6,activation_whitened,6,8,5.355388284492348,8,2.8623320710028883,4,2,2,3.182291072779876,4,1.5330728228015724,2,6,8,5.355388284492348,8,2.8623320710028883,4,8,16,8,8,8,2,2.0,4.0,4.0,8.0,8.0,8.0,8.0,16,16,8,8,8,8,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
33,0.0881947276760373,0.002472761542185,0.0857219661338523,32,0.0064776787629052,2,activation_whitened,2,2,2.2350926218192053,4,1.854756435763876,2,2,2,2.0955583916185767,4,1.5676566298547066,2,2,2,2.2350926218192053,4,1.854756435763876,2,2,4,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,32.0,16,4,4,4,4,4,4,2,runs/20260612_160944_stage4_hard_s101,hard_knee,101
34,0.0797623155154796,0.0025076298820784,0.0772546856334012,32,0.0031114544387091,1,activation_whitened,1,1,1.0626921409162533,2,1.0061023174279882,2,1,1,1.0395405075969903,2,1.0042243545637397,2,1,1,1.0626921409162533,2,1.0061023174279882,2,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,runs/20260612_160944_stage4_hard_s101,hard_knee,101
35,0.2711518067866668,0.0025140897073548,0.268637717079312,32,0.0262688831500132,8,activation_whitened,8,8,7.717088905752435,8,4.744144319218824,8,4,4,5.137592564952243,8,2.141908195032781,4,8,8,7.717088905752435,8,4.744144319218824,8,8,32,16,16,8,4,4.0,8.0,8.0,16.0,16.0,32.0,,32,32,16,16,16,16,16,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
36,0.1498596290834545,0.0024878992443536,0.1473717298391008,32,0.0034464054992628,2,activation_whitened,2,2,2.0532766308187376,4,1.836189049294381,2,2,2,1.9989267342176884,2,1.713459881043904,2,2,2,2.0532766308187376,4,1.836189049294381,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,4,4,4,4,4,2,2,runs/20260612_160944_stage4_hard_s101,hard_knee,101
37,0.3845090788473398,0.0025042897692493,0.3820047890780905,32,0.0235392269415546,7,activation_whitened,7,8,6.270673158471535,8,3.3165416908234,4,3,4,4.196477232708216,8,2.102241592045064,4,7,8,6.270673158471535,8,3.3165416908234,4,8,32,16,8,8,2,4.0,4.0,8.0,8.0,8.0,16.0,,32,16,16,16,16,16,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
38,0.2133790283129569,0.0025075625668709,0.210871465746086,32,0.004478613057425,3,activation_whitened,3,4,2.904349424965184,4,2.136065153662615,4,3,4,2.513637322461112,4,1.6562435223905907,2,3,4,2.904349424965184,4,2.136065153662615,4,4,4,4,4,4,2,2.0,2.0,2.0,4.0,4.0,4.0,4.0,8,8,4,4,4,4,4,4,runs/20260612_160944_stage4_hard_s101,hard_knee,101
39,0.1767991855265894,0.0024833406995201,0.1743158448270693,32,0.0079939188098674,3,activation_whitened,3,4,2.954348900951312,4,2.1771474845833656,4,3,4,2.315015182145619,4,1.4538710765923648,2,3,4,2.954348900951312,4,2.1771474845833656,4,4,8,8,4,4,2,2.0,2.0,2.0,4.0,4.0,4.0,8.0,8,8,8,8,8,8,8,4,runs/20260612_160944_stage4_hard_s101,hard_knee,101
40,0.2256723253130571,0.0024897036122447,0.2231826217008123,32,0.0036753728431931,2,activation_whitened,2,2,1.94686368806906,2,1.4808543469071684,2,2,2,1.6233480391995248,2,1.2153790740675128,2,2,2,1.94686368806906,2,1.4808543469071684,2,2,2,2,2,2,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,2,2,2,runs/20260612_160944_stage4_hard_s101,hard_knee,101
41,0.300608770842755,0.0024964795322075,0.2981122913105475,32,0.0230779466489897,8,activation_whitened,8,8,7.553141957147915,8,4.465082389898553,8,6,8,5.990080113436463,8,2.582505388257195,4,8,8,7.553141957147915,8,4.465082389898553,8,8,32,16,16,8,4,4.0,8.0,8.0,16.0,16.0,16.0,,32,32,16,16,16,16,16,16,runs/20260612_160944_stage4_hard_s101,hard_knee,101
42,0.2690634799655693,0.0024977974982195,0.2665656824673498,32,0.005081722735137,4,activation_whitened,4,4,3.885246771289456,4,2.951379537448548,4,4,4,3.390677929709823,4,2.145872234851752,4,4,4,3.885246771289456,4,2.951379537448548,4,4,8,8,4,4,2,2.0,4.0,4.0,4.0,4.0,4.0,8.0,8,8,8,8,8,8,8,4,runs/20260612_160944_stage4_hard_s101,hard_knee,101
43,0.2177172366797302,0.0025090620711165,0.2152081746086137,32,0.0180130089219685,5,activation_whitened,5,8,4.730817821356774,8,3.2545126844197605,4,4,4,3.802643328904293,4,2.0540376122563857,4,5,8,4.730817821356774,8,3.2545126844197605,4,8,32,8,8,4,2,2.0,4.0,4.0,8.0,8.0,8.0,,32,8,8,8,8,8,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
44,0.1509170602012293,0.0025032594275485,0.1484138007736808,32,0.0271302573523496,7,activation_whitened,7,8,5.815104370445225,8,3.433929946617234,4,5,8,5.107466029564977,8,2.705004328429278,4,7,8,5.815104370445225,8,3.433929946617234,4,8,32,32,8,4,2,4.0,4.0,8.0,32.0,,,,32,32,32,32,8,8,8,8,runs/20260612_160944_stage4_hard_s101,hard_knee,101
45,0.1798942600768415,0.0025061223682749,0.1773881377085666,32,0.0401971766879785,8,activation_whitened,8,8,6.789868072757555,8,3.821848895070983,4,3,4,4.370897416779617,8,1.9616024182351148,2,8,8,6.789868072757555,8,3.821848895070983,4,8,32,32,16,4,2,4.0,4.0,16.0,,,,,32,32,32,32,16,16,16,4,runs/20260612_160944_stage4_hard_s101,hard_knee,101
46,0.0539161107587091,0.0025171198558444,0.0513989909028647,32,0.0038831721610646,1,activation_whitened,1,1,1.1687290154663834,2,1.0199508394481702,2,1,1,1.1554496918660142,2,1.022181706193615,2,1,1,1.1687290154663834,2,1.0199508394481702,2,1,2,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8,2,2,2,2,2,2,2,runs/20260612_160944_stage4_hard_s101,hard_knee,101
47,0.1271558508673673,0.0025066166841973,0.12464923418317,32,0.0087749722713925,3,activation_whitened,3,4,3.127687946107166,4,2.4603209467266307,4,3,4,2.7072611395948862,4,1.827583096485775,2,3,4,3.127687946107166,4,2.4603209467266307,4,4,8,8,4,4,2,2.0,2.0,2.0,4.0,4.0,8.0,,8,8,8,8,8,8,8,4,runs/20260612_160944_stage4_hard_s101,hard_knee,101
0,0.2211559256014215,0.0025075513462517,0.2186483742551698,32,0.0140305270175212,5,activation_whitened,5,8,4.781148764788651,8,3.0021641533928887,4,4,4,3.606686179359538,4,2.025776655931256,4,5,8,4.781148764788651,8,3.0021641533928887,4,8,16,8,8,4,2,2.0,4.0,4.0,8.0,8.0,8.0,,16,16,16,16,8,8,8,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
1,0.1543244389025625,0.0025110520335218,0.1518133868690407,32,0.0079980765908572,3,activation_whitened,3,4,2.850474896042067,4,1.9703957607902605,2,3,4,2.451345441965809,4,1.5528248775069955,2,3,4,2.850474896042067,4,1.9703957607902605,2,4,8,8,4,4,1,1.0,2.0,2.0,4.0,4.0,4.0,8.0,8,8,8,8,8,8,8,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
2,0.1934988706788797,0.0025024813139531,0.1909963893649266,32,0.0047817247605977,3,activation_whitened,3,4,2.9691010195570304,4,2.317837668286653,4,3,4,2.302369481451359,4,1.469259326933636,2,3,4,2.9691010195570304,4,2.317837668286653,4,4,8,4,4,4,2,2.0,2.0,2.0,4.0,4.0,4.0,4.0,8,8,8,8,4,4,4,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
3,0.0887118831095658,0.0025212928819079,0.0861905902276579,32,0.0051739851439612,2,activation_whitened,2,2,2.0124514725883875,4,1.5785646249381928,2,2,2,1.776470419876357,2,1.3225690185763244,2,2,2,2.0124514725883875,4,1.5785646249381928,2,2,16,8,2,2,1,1.0,1.0,2.0,2.0,2.0,2.0,16.0,16,16,16,16,2,2,2,2,runs/20260612_165048_stage4_hard_s103,hard_knee,103
4,0.2186643869393064,0.0024984825807603,0.2161659043585461,32,0.0162284696829908,5,activation_whitened,5,8,4.749888511538214,8,3.4578760281850087,4,4,4,3.77475465709555,4,2.4943021674473136,4,5,8,4.749888511538214,8,3.4578760281850087,4,8,32,16,8,4,2,2.0,4.0,4.0,8.0,8.0,16.0,,32,16,16,16,16,8,8,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
5,0.1820558166017525,0.0024995429663304,0.1795562736354221,32,0.0141723396203773,5,activation_whitened,5,8,4.956503740856313,8,3.6992089776442176,4,5,8,3.680217723141369,4,1.85214433326088,2,5,8,4.956503740856313,8,3.6992089776442176,4,8,32,16,16,8,2,4.0,4.0,4.0,8.0,16.0,16.0,,32,32,16,16,16,16,8,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
6,0.3286354165013797,0.0024828939625208,0.3261525225388588,32,0.0050743574280242,4,activation_whitened,4,4,3.769178449714663,4,2.540202102495849,4,4,4,3.0861264626547995,4,1.7303592964148555,2,4,4,3.769178449714663,4,2.540202102495849,4,4,8,4,4,4,2,2.0,2.0,4.0,4.0,4.0,4.0,4.0,8,8,8,8,8,4,4,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
7,0.3254856112534666,0.0024909953572388,0.3229946158962278,32,0.0193707312421905,6,activation_whitened,5,8,4.692372276592776,8,2.8366691095713183,4,2,2,3.3286054237287632,4,1.9174752092663696,2,5,8,4.692372276592776,8,2.8366691095713183,4,8,8,8,4,4,2,2.0,2.0,4.0,4.0,4.0,8.0,,16,8,8,8,8,8,8,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
8,0.2737580251441507,0.0025015768647442,0.2712564482794065,32,0.014396489676486,5,activation_whitened,5,8,4.671690358624678,8,2.9672588162139406,4,3,4,3.179061351824601,4,1.6974908827878197,2,5,8,4.671690358624678,8,2.9672588162139406,4,8,32,16,8,4,2,2.0,4.0,4.0,4.0,8.0,16.0,32.0,32,16,16,16,16,16,8,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
9,0.0467526617167385,0.0025006165625676,0.0442520451541709,32,0.0041509923951884,1,activation_whitened,1,1,1.1659267978980652,2,1.0185725994660553,2,1,1,1.1312076661451935,2,1.0166463356961764,2,1,1,1.1659267978980652,2,1.0185725994660553,2,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8,1,1,1,1,1,1,1,runs/20260612_165048_stage4_hard_s103,hard_knee,103
10,0.1953401684496198,0.0024761053532901,0.1928640630963297,32,0.004511522212659,3,activation_whitened,3,4,2.958498240504799,4,2.1899389966167715,4,3,4,2.479446561450152,4,1.5607498292876192,2,3,4,2.958498240504799,4,2.1899389966167715,4,4,4,4,4,4,2,2.0,2.0,4.0,4.0,4.0,4.0,4.0,8,8,4,4,4,4,4,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
11,0.3837249577936307,0.0025102956692576,0.3812146621243731,32,0.0108560998499243,6,activation_whitened,6,8,5.231101229213597,8,3.0191599235018063,4,4,4,3.867929418839783,4,1.881475329522741,2,6,8,5.231101229213597,8,3.0191599235018063,4,8,16,8,8,4,2,2.0,4.0,4.0,8.0,8.0,8.0,8.0,16,8,8,8,8,8,8,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
12,0.224755707672492,0.0025064950346392,0.2222492126378528,32,0.0201953299866043,5,activation_whitened,5,8,4.586881622469557,8,2.826255981148448,4,4,4,3.726389489354307,4,2.4045498548399293,4,5,8,4.586881622469557,8,2.826255981148448,4,8,32,8,8,4,2,2.0,2.0,4.0,4.0,8.0,32.0,,32,8,8,8,8,8,8,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
13,0.0754169205607162,0.0025044641900235,0.0729124563706927,32,0.0049674591608877,2,activation_whitened,2,2,2.097202420506615,4,1.9286146180904444,2,2,2,1.9712366950715696,2,1.580964237501383,2,2,2,2.097202420506615,4,1.9286146180904444,2,2,8,4,4,2,1,2.0,2.0,2.0,2.0,2.0,4.0,16.0,8,4,4,4,4,4,4,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
14,0.1771960679070511,0.0025006804152016,0.1746953874918495,32,0.0072811031492054,3,activation_whitened,3,4,2.7729586589445776,4,1.89588317748014,2,2,2,2.229528712266804,4,1.5660903832827924,2,3,4,2.7729586589445776,4,1.89588317748014,2,4,16,4,4,2,1,2.0,2.0,2.0,2.0,4.0,4.0,16.0,32,8,8,4,4,4,4,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
15,0.21902063402916,0.0025232970163433,0.2164973370128167,32,0.0284413313023121,7,activation_whitened,7,8,6.449793331063432,8,3.803236810781148,4,3,4,4.582607931155224,8,2.132604167528953,4,7,8,6.449793331063432,8,3.803236810781148,4,8,32,16,16,8,2,4.0,8.0,8.0,16.0,16.0,,,32,16,16,16,16,16,16,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
16,0.2212327595266078,0.0025123284547375,0.2187204310718702,32,0.0051192846111755,3,activation_whitened,3,4,3.0447769738750976,4,2.4491182430163816,4,3,4,2.749892953732493,4,1.8782224103264809,2,3,4,3.0447769738750976,4,2.4491182430163816,4,4,8,8,4,4,2,2.0,2.0,2.0,4.0,4.0,4.0,8.0,8,8,8,8,8,8,8,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
