task_family,scaling_mode,condition_id,rule,allocation_rule,is_primary_allocation_rule,budget,n_independent_runs,mean_loss_delta,sem_loss_delta,median_loss_delta,cluster_bootstrap_ci_low,cluster_bootstrap_ci_high,exact_sign_flip_p_two_sided,run_wins_loss,run_ties_loss,mean_accuracy_delta,sem_accuracy_delta
associative_recall,standard,soft_dimension,soft_dimension,soft_dimension,True,4096,5,-0.0004598398547386867,5.247217153454223e-05,-0.00046627127449026676,-0.0005493445787578933,-0.00035716833275124,0.0625,5,0,0.0,0.0
associative_recall,standard,soft_dimension,soft_dimension,soft_dimension,True,6144,5,-0.00011365609534550665,2.526197153319371e-05,-0.00014179419910456662,-0.00014880169910612664,-6.226133070109993e-05,0.0625,5,0,0.0,0.0
associative_recall,standard,uniform,uniform,uniform,False,512,5,10.775807326783738,0.08266543030119734,10.761328008025885,10.629939906050762,10.921674747516713,0.0625,0,0,-0.8559895833333334,0.044351015967203436
associative_recall,standard,uniform,uniform,uniform,False,1024,5,11.165450273252404,0.16657361578100088,11.226994330218682,10.872523170430213,11.442384124190236,0.0625,0,0,-0.8805989583333332,0.06886003724126404
associative_recall,standard,uniform,uniform,uniform,False,1536,5,0.002988181748272227,0.0033201053569267944,-0.000521100533660466,-0.00107953246915712,0.009655191760975854,0.6875,3,0,0.0,0.0
associative_recall,standard,uniform,uniform,uniform,False,2048,5,0.005255666815598193,0.004504704955496131,0.0070281294756569,-0.0033875549386721,0.012648728870165849,0.3125,1,0,-6.510416666666667e-05,6.510416666666667e-05
associative_recall,standard,uniform,uniform,uniform,False,3072,5,1.0260225584113355e-05,3.533872956875222e-05,2.374410299429996e-05,-4.926493857057331e-05,7.052411965560668e-05,0.8125,2,0,0.0,0.0
associative_recall,standard,uniform,uniform,uniform,False,4096,5,0.0005396541848312934,7.571810127064352e-05,0.0006298027486385001,0.00040716663740262665,0.0006675224693026467,0.0625,0,0,0.0,0.0
associative_recall,standard,uniform,uniform,uniform,False,6144,5,1.2626432968933327e-05,9.815758095659827e-06,6.253928101333389e-06,-2.2702928006657935e-08,3.2007062691286685e-05,0.1875,1,0,0.0,0.0
modular,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,512,5,-0.05692298312258306,0.2409088731892451,0.1815994451164248,-0.5328554990098908,0.32064337858589753,0.875,2,0,-0.006451612903225814,0.05042343647251066
modular,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,1024,5,-0.2866553912109182,0.18841837015515567,-0.02984386868581057,-0.6591390297363409,0.00493390360149999,0.25,3,0,0.08463406174124175,0.04593229542254768
modular,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,1536,5,-0.2879559017995006,0.19720577496922773,-0.12160820596920215,-0.6792604114109553,-0.009629694437927926,0.25,3,0,0.11037114117238986,0.06970086892521062
modular,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,2048,5,-0.23123691749012476,0.1471700697677376,-0.06631590753142469,-0.5272890353307227,-0.019845257855065395,0.0625,5,0,0.08532778355879293,0.048776710213227714
modular,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,3072,5,-0.3990665024775396,0.32755583864608206,-0.11894158244215691,-1.05740857526293,-0.03795943393214033,0.0625,5,0,0.13992369060006943,0.12154610067407878
modular,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,4096,5,-0.3105395443745259,0.2620623087254501,-0.0682092392445644,-0.8396211621731757,-0.0274466787392879,0.0625,5,0,0.10183836281651056,0.08853026587528183
modular,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,512,5,-0.07647642098984864,0.08534227709548114,0.02000030001707483,-0.22278248273040369,0.0698296407507064,0.5,2,0,0.011238293444328818,0.018770784368844298
modular,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,1024,5,-0.36652677133911976,0.18159254966157604,-0.33266772973301756,-0.68290180302394,-0.050151739654299546,0.25,3,0,0.11807145334720777,0.04774910501715611
modular,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,1536,5,-0.25707143772531726,0.17565140004619212,-0.08608702947768414,-0.604449764298268,0.001515803404444392,0.25,3,0,0.09781477627471387,0.058746913709977235
modular,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,2048,5,-0.08553332509153158,0.05249365319505751,-0.049529741900355084,-0.1894501975353418,-0.009993861505824432,0.125,4,0,0.0430801248699272,0.0189997475668884
modular,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,3072,5,-0.37879126562410337,0.32276958754230445,-0.037273256079091245,-1.032585699547488,-0.016637300450110613,0.0625,5,0,0.13687131460284427,0.11948935924958924
modular,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,4096,5,-0.2661966866333563,0.19705335762695605,-0.0707244120106654,-0.6625432318305526,-0.02940574927617961,0.125,4,0,0.07998612556364894,0.06469049870105523
modular,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,5,0.17511099998193444,0.1315268316602756,-0.005542806606511075,-0.017023449652400817,0.4411909819548633,0.5,3,0,-0.03413111342351716,0.0297423065975668
modular,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,5,-0.17630988966584454,0.23845080384468578,-0.02876271936490719,-0.6675328617674525,0.15721288821038135,0.625,3,0,0.043565730142212974,0.05736366371665973
modular,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,5,-0.3341569520547945,0.21473635837255708,-0.21776833446994248,-0.7546631042894326,-0.013207727050821572,0.25,3,0,0.12237252861602499,0.07830713623893497
modular,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,5,-0.3337792607616121,0.23131748916494485,-0.13029503368520923,-0.7989113940020358,-0.030773702871533838,0.125,4,0,0.12362122788761706,0.08664010620588655
modular,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,5,-0.4087256500580804,0.33386484567671065,-0.12004636886955715,-1.0812426188454791,-0.04451598275221556,0.125,4,0,0.1404786680541103,0.12290927103041221
modular,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,5,-0.3165159408277352,0.25617945961087896,-0.10324620151200353,-0.8312391434755128,-0.02787094629607756,0.125,4,0,0.10024280263614287,0.08817338022992253
modular,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,5,0.16889943737217505,0.13397466255235108,-0.005542806606511075,-0.029446574871919585,0.4349794193451039,0.5,3,0,-0.03253555324314951,0.0303665582695222
modular,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,5,-0.13149739092566715,0.20077415895813094,-0.004681290167716863,-0.5406346049111955,0.16202917404981942,0.6875,3,0,0.03274366978841484,0.04651721632423909
modular,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,5,-0.31477667291481026,0.21738600791188634,-0.09973027594090338,-0.7454005426741126,0.0019452195233389841,0.25,3,0,0.11612903225806455,0.07894499419777452
modular,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,5,-0.33077442568128895,0.23199682777861447,-0.1152708582835937,-0.7989113940020357,-0.027768867791210728,0.125,4,0,0.1236906000693722,0.08662330195223694
modular,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,5,-0.398419236675799,0.3345401914860813,-0.12482322103941847,-1.0664087788448993,-0.02651984173800646,0.125,4,0,0.13680194242108917,0.12309050288927774
modular,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,5,-0.25114883337750704,0.19933186333975897,-0.08392122259187153,-0.6511040144467205,-0.024835406672765122,0.125,4,0,0.07818244883801592,0.0649543336745797
modular,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,512,5,-0.06701748442658104,0.23833699072322764,0.15699855037914814,-0.5331791473208195,0.3053745549253569,0.8125,2,0,-0.004439819632327447,0.049979323031029
modular,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1024,5,-0.3339385943091241,0.18737954409093818,-0.15142816102550208,-0.678252404696998,-0.022668495989025685,0.25,3,0,0.09725979882067289,0.04557211163928617
modular,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1536,5,-0.28395937241793473,0.19331868660030413,-0.1620222293292736,-0.6661663109642084,-0.032277361629062376,0.1875,4,0,0.1096774193548387,0.06866737000404094
modular,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,2048,5,-0.2421301837410342,0.15740880468620821,-0.06631590753142469,-0.5599842852260626,-0.019829806712453824,0.0625,5,0,0.09073881373569201,0.05372254047179734
modular,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,3072,5,-0.39725556647268717,0.3280636927613299,-0.11894158244215691,-1.0556206073646865,-0.03239425515482721,0.0625,5,0,0.14158862296219216,0.12110247147761986
modular,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,4096,5,-0.31623334428511923,0.2677463037762453,-0.0682092392445644,-0.8518602919586822,-0.0274466787392879,0.0625,5,0,0.10405827263267428,0.09074480670027643
modular,fixed_update_scale,uniform,uniform,uniform,False,512,5,9.400803124114868,0.9857609746143294,8.889445972740342,7.894845241488082,11.42435939364081,0.0625,0,0,-0.44259451959764123,0.15129554369476184
modular,fixed_update_scale,uniform,uniform,uniform,False,1024,5,10.096307714511402,1.0582906897919684,9.509071147032511,8.375598320161307,12.11278322387643,0.0625,0,0,-0.6400277488727021,0.131743572305922
modular,fixed_update_scale,uniform,uniform,uniform,False,1536,5,0.010149818582849916,0.09282886823095596,0.07881835029640431,-0.17466855824014343,0.13879868996627126,0.9375,1,0,-0.016857440166493223,0.026243093838513653
modular,fixed_update_scale,uniform,uniform,uniform,False,2048,5,0.17208121991359365,0.07397648987241973,0.2476024248359768,0.045914887846100205,0.2982475519810871,0.1875,1,0,-0.06874783211932015,0.020314444450321906
modular,fixed_update_scale,uniform,uniform,uniform,False,3072,5,-0.18181949055837965,0.2522735299515564,0.0011410194845172994,-0.6945249742426449,0.13817720735856526,0.875,2,0,0.06909469302809575,0.08849701853133528
modular,fixed_update_scale,uniform,uniform,uniform,False,4096,5,-0.12508848097551373,0.19940078855590151,0.06357959050334994,-0.5251004691757428,0.10332534897670623,1.0,1,0,0.04724245577523415,0.06411472215554595
modular,rslora,effective_rank,effective_rank,effective_rank,False,512,5,-0.07281535502072228,0.23570524108059313,0.12151431594918775,-0.5026592958895566,0.29279291839844385,0.8125,2,0,-0.000554977454040928,0.04477497406730281
modular,rslora,effective_rank,effective_rank,effective_rank,False,1024,5,-0.3407752912297736,0.23805607211256044,0.0010851400752851688,-0.7493256335369299,0.05521411980788844,0.5,2,0,0.09802289281997922,0.06863119701479169
modular,rslora,effective_rank,effective_rank,effective_rank,False,1536,5,-0.18083803119377578,0.12322722984061378,-0.046788193846261594,-0.4255299064689654,0.0013530510419251871,0.25,3,0,0.07422823447797432,0.04417611056486329
modular,rslora,effective_rank,effective_rank,effective_rank,False,2048,5,-0.2422118748231632,0.17793076133636485,-0.08090781584573294,-0.6009087702072706,-0.03182932454117088,0.0625,5,0,0.0838709677419355,0.058013915378425006
modular,rslora,effective_rank,effective_rank,effective_rank,False,3072,5,-0.33410164241220625,0.2656113027222168,-0.10186032088492174,-0.8708431790106997,-0.03720650748406902,0.125,4,0,0.11488033298647245,0.09487336381123207
modular,rslora,effective_rank,effective_rank,effective_rank,False,4096,5,-0.27074497914674395,0.2241529385199547,-0.05910130436433674,-0.72293356860052,-0.025870383139880593,0.0625,5,0,0.08206729101630243,0.0699882117349444
modular,rslora,gradient_norm,gradient_norm,gradient_norm,False,512,5,-0.005633480997288953,0.09025485769372145,0.09570540788063682,-0.18045803751335185,0.12471661286307759,1.0,2,0,-0.0032604925424904534,0.023676045723030437
modular,rslora,gradient_norm,gradient_norm,gradient_norm,False,1024,5,-0.4752175392024155,0.2451138489182085,-0.3808636318632517,-0.909143832632952,-0.04129124577187887,0.25,3,0,0.13943808532778354,0.06363475103793989
modular,rslora,gradient_norm,gradient_norm,gradient_norm,False,1536,5,-0.04472533645585796,0.04488762878293302,-0.02317032374072066,-0.13452784828253755,0.01451878285425077,0.5,3,0,0.03912591050988554,0.020654802611510443
modular,rslora,gradient_norm,gradient_norm,gradient_norm,False,2048,5,-0.1066959096588507,0.0429862216685675,-0.07705782658310348,-0.18080899565119818,-0.032582823666503245,0.125,4,0,0.042525147415886255,0.015274330367627107
modular,rslora,gradient_norm,gradient_norm,gradient_norm,False,3072,5,-0.3299685260163704,0.2561521286543463,-0.028031207370418965,-0.8541758068618852,-0.015729704727116663,0.0625,5,0,0.11529656607700314,0.08985080856726216
modular,rslora,gradient_norm,gradient_norm,gradient_norm,False,4096,5,-0.2773910397243761,0.2103293708578998,-0.09614470490602374,-0.7035166847035986,-0.03367956287879787,0.125,4,0,0.08019424210891432,0.06520628989325206
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,5,0.16087891726373088,0.11775096758809207,0.006009878030552705,-0.0006830318082426087,0.40350014765643827,0.1875,1,0,-0.026916406520985082,0.02861814810442309
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,5,-0.21222782332348072,0.31827396063852004,0.005024212802444702,-0.8418017868496583,0.2612076609355064,0.75,2,0,0.05376344086021508,0.07203166214639466
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,5,-0.12753667042132286,0.08310420929675424,-0.08929551451974471,-0.27913220815678425,0.0022809079595935986,0.25,3,0,0.060700659035726676,0.030769710395861533
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,5,-0.32445015600199895,0.2557704993740469,-0.1357701909219561,-0.8337152538719668,-0.028353742072684977,0.125,4,0,0.11314602844259455,0.09136578388519173
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,5,-0.36212471149593045,0.264409974862624,-0.10815478568916675,-0.8919862998686305,-0.044576614082086984,0.125,4,0,0.12015261879986125,0.09449516147289978
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,5,-0.2767312928710871,0.21988153412352388,-0.0659230533538905,-0.7165321243858722,-0.028699106952234283,0.125,4,0,0.08366285119667015,0.06935955486888555
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,5,0.15371025035902722,0.12029872165230839,0.0010302806123858588,-0.01402444613401659,0.397327400235368,0.4375,2,0,-0.0240027748872702,0.02945692655204752
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,5,-0.13255275879992076,0.26539336454734,0.005024212802444702,-0.6706349689039224,0.28306250056478655,0.75,2,0,0.031217481789802316,0.05622742647664337
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,5,-0.10611448656215856,0.08204435848818895,-0.060002012640248126,-0.27018763077326774,0.004249499302759318,0.25,3,0,0.05202913631633717,0.03207535184608526
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,5,-0.3152489802688025,0.25762618023589895,-0.08976431225597385,-0.8337152538719668,-0.019152566339488534,0.125,4,0,0.10946930280957341,0.09211783359387238
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,5,-0.3591119409699356,0.27090421271588583,-0.11650452294693486,-0.904680635094348,-0.028418235428065326,0.125,4,0,0.11786333680194243,0.0956783861990528
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,5,-0.2635229704761054,0.21308070078740368,-0.05910130436433674,-0.6914567644392249,-0.027334757154323534,0.125,4,0,0.07783558792924036,0.06559437847437138
modular,rslora,soft_dimension,soft_dimension,soft_dimension,True,512,5,-0.08411216997372548,0.2323327730127043,0.12151431594918775,-0.5026592958895566,0.2701992884924375,0.8125,2,0,0.0031217481789802244,0.04363394426741105
modular,rslora,soft_dimension,soft_dimension,soft_dimension,True,1024,5,-0.38499106270607725,0.2250418502524676,-0.12320590149475559,-0.7686157036150159,-0.0013664217971386824,0.25,3,0,0.10842872008324664,0.06203155215367956
modular,rslora,soft_dimension,soft_dimension,soft_dimension,True,1536,5,-0.2018045863707783,0.11794792407822546,-0.10271260375948445,-0.4325338127723392,-0.02414221653686996,0.125,4,0,0.08220603537981272,0.04285255612770333
modular,rslora,soft_dimension,soft_dimension,soft_dimension,True,2048,5,-0.2448545579647014,0.1805560913690032,-0.08090781584573294,-0.608850161697647,-0.03182042983066297,0.0625,5,0,0.082969129379119,0.05712004090997951
modular,rslora,soft_dimension,soft_dimension,soft_dimension,True,3072,5,-0.33080748864693454,0.2665224594322498,-0.10186032088492174,-0.862068439788013,-0.03183252182309436,0.125,4,0,0.11654526534859518,0.09443163224144412
modular,rslora,soft_dimension,soft_dimension,soft_dimension,True,4096,5,-0.2801415052856414,0.23353067159393134,-0.05910130436433674,-0.7511231470172123,-0.025870383139880593,0.0625,5,0,0.08484217828650711,0.0727574635286287
modular,rslora,uniform,uniform,uniform,False,512,5,9.364361917544603,0.9713626773631701,8.827275469862998,7.936582253265,11.349868281715413,0.0625,0,0,-0.4296219216094346,0.15353764334127976
modular,rslora,uniform,uniform,uniform,False,1024,5,9.940651775923039,1.002313095438136,9.451434931798895,8.371581862547327,11.804561670013406,0.0625,0,0,-0.5978494623655914,0.1538873977788297
modular,rslora,uniform,uniform,uniform,False,1536,5,0.24519511348846684,0.11266732808165983,0.1640497629236439,0.08678136547853603,0.46846666091273237,0.0625,0,0,-0.07686437738466875,0.02707706539739062
modular,rslora,uniform,uniform,uniform,False,2048,5,0.2024106752390363,0.12807863254765547,0.22461373309604502,-0.023662220126588453,0.4176851963422135,0.1875,1,0,-0.09171002428026362,0.039955245185035904
modular,rslora,uniform,uniform,uniform,False,3072,5,-0.1671807980422025,0.1913561031990349,0.0010445501026705335,-0.5546277377130338,0.04494104544214448,0.875,2,0,0.059590704127644833,0.062464767234244004
modular,rslora,uniform,uniform,uniform,False,4096,5,-0.05777315939891274,0.15042170100787133,0.06820679591672106,-0.3543658785167933,0.13256864984110492,1.0,1,0,0.01366631980575791,0.035722228119545195
modular,standard,effective_rank,effective_rank,effective_rank,False,512,5,-0.3096716242968684,0.2281389078741129,-0.28126459439264745,-0.7299197775516252,0.06005359757413814,0.3125,3,0,0.06063128685397158,0.04689290097285447
modular,standard,effective_rank,effective_rank,effective_rank,False,1024,5,-0.4645701655327882,0.21507200439141672,-0.4668375248301993,-0.8288660737409014,-0.1032977805311714,0.0625,5,0,0.13451266042317028,0.06146659127829221
modular,standard,effective_rank,effective_rank,effective_rank,False,1536,5,0.3145133758552354,0.40072935371337237,-0.03464760009795067,-0.13055159770032415,1.120253718583003,0.9375,3,0,-0.05889698231009368,0.09898461102543668
modular,standard,effective_rank,effective_rank,effective_rank,False,2048,5,-0.0840054142557955,0.023168658379720677,-0.083615674906996,-0.1207984492539366,-0.04235946894708944,0.0625,5,0,0.03315990287894557,0.009306349933124305
modular,standard,effective_rank,effective_rank,effective_rank,False,3072,5,0.11384755384517453,0.14331498747844618,-0.01921849365743795,-0.04563761337159863,0.40339477091789905,0.9375,3,0,-0.03024627124523068,0.036645555426836736
modular,standard,effective_rank,effective_rank,effective_rank,False,4096,5,-0.20950294841226919,0.17415745476266475,-0.03439414777711904,-0.5582127799760994,-0.019256428787061592,0.0625,5,0,0.06756850502948318,0.06016436196154178
modular,standard,gradient_norm,gradient_norm,gradient_norm,False,512,5,-0.2662890802695442,0.13849533483033652,-0.26268115136261994,-0.5165759297902494,-0.05501304696799567,0.125,4,0,0.05660770031217484,0.03142996250704557
modular,standard,gradient_norm,gradient_norm,gradient_norm,False,1024,5,-0.3842600445932102,0.16963267337330545,-0.3729402408432804,-0.6782477866639869,-0.098611611280328,0.0625,5,0,0.11342351716961499,0.04180386322195522
modular,standard,gradient_norm,gradient_norm,gradient_norm,False,1536,5,-0.026950480808716166,0.07824637555802322,-0.008987298524094486,-0.18310140207515818,0.10740843878576338,0.625,3,0,0.030107526881720442,0.019163366766786635
modular,standard,gradient_norm,gradient_norm,gradient_norm,False,2048,5,-0.09360592103712817,0.02952670248553083,-0.08361650544903243,-0.1396107167677461,-0.04145749268004756,0.125,4,0,0.04210891432535551,0.011261286926812653
modular,standard,gradient_norm,gradient_norm,gradient_norm,False,3072,5,-0.0819968320664821,0.06136893385986059,-0.027124964416626634,-0.20545514521708808,-0.0036486404950843918,0.1875,4,0,0.0328824141519251,0.025735910735783338
modular,standard,gradient_norm,gradient_norm,gradient_norm,False,4096,5,-0.24540204761515594,0.19239075699306724,-0.08555399018920963,-0.633291882208826,-0.0255283498519562,0.125,4,0,0.07457509538674992,0.06598375829093299
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,5,-0.1047980272848491,0.11153500759267629,-0.010952863724662754,-0.33165389165835296,0.03220534178683879,0.5625,4,0,0.03537981269510928,0.03469649514441537
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,5,-0.21346720066587008,0.21259950400638258,-0.05046309117761453,-0.5911874960579476,0.10907553514330663,0.3125,4,0,0.05924384321886926,0.04750581478207218
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,5,0.11232931973232377,0.21399054729314937,-0.04222157809455657,-0.15179854023593026,0.5424303863347456,0.9375,3,0,-0.004856052722858157,0.04849420673132853
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,5,-0.18185314946697123,0.10368648293342092,-0.0716329226570745,-0.38610389457994254,-0.0390745194638526,0.0625,5,0,0.0681234824835241,0.038877151063760634
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,5,-0.06145551157175223,0.026376019740533864,-0.0735167070520325,-0.10585425318274652,-0.01773013560766205,0.125,4,0,0.01762053416579951,0.011369103770568033
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,5,-0.19766374280643298,0.1828115731618882,-0.03080055662380753,-0.5645106026882767,0.021374657580469403,0.375,3,0,0.06153312521678807,0.061305111950508605
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,5,-0.11010128768665525,0.11083811564988165,-0.010952863724662754,-0.33165389165835296,0.027050784094814196,0.4375,4,0,0.038640305237599724,0.03426848857187685
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,5,-0.21345203853432934,0.20876028920248535,-0.05046309117761453,-0.6029549030268561,0.10821269606183567,0.3125,4,0,0.06486298994103369,0.05062981248948356
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,5,0.1275623365918816,0.20947636526564237,-0.02486449578260737,-0.12883403954553888,0.5515858529178872,1.0,4,0,-0.01158515435310439,0.04622363787133989
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,5,-0.17433566818878893,0.10363540026653648,-0.0716329226570745,-0.37858641330176024,-0.0390745194638526,0.0625,5,0,0.06562608394033992,0.038937265240988464
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,5,-0.1010113083125272,0.07211454445892673,-0.028665908350325925,-0.24681260862119273,-0.00939455368555113,0.125,4,0,0.035241068331599054,0.03137387119062639
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,5,-0.23294554357651132,0.19531333604969198,-0.03439414777711904,-0.6247321797214369,-0.01872925555144194,0.125,4,0,0.0736038848421783,0.0661948762151223
modular,standard,soft_dimension,soft_dimension,soft_dimension,True,512,5,-0.3354352067544813,0.21297889250937327,-0.28126459439264745,-0.7299197775516252,0.008526432658912364,0.25,3,0,0.06992715920915714,0.04040722656330661
modular,standard,soft_dimension,soft_dimension,soft_dimension,True,1024,5,-0.5510220359839005,0.29907431797192113,-0.4068776682313846,-1.1207537494147566,-0.09360170897058925,0.0625,5,0,0.1622615331252168,0.0885083017364479
modular,standard,soft_dimension,soft_dimension,soft_dimension,True,1536,5,0.2582497587080552,0.41831547669126684,-0.08233810050016971,-0.24713190482271,1.1144387476567466,1.0,4,0,-0.039472771418661116,0.10576587120203113
modular,standard,soft_dimension,soft_dimension,soft_dimension,True,2048,5,-0.2079932263296742,0.13979910771192616,-0.083615674906996,-0.4900287073703843,-0.04041367483332085,0.125,4,0,0.07200832466181065,0.04253108833783834
modular,standard,soft_dimension,soft_dimension,soft_dimension,True,3072,5,0.11448151394440571,0.1430403288740469,-0.01921849365743795,-0.04298668861223764,0.40339477091789905,1.0,4,0,-0.027124523066250412,0.037483035861576926
modular,standard,soft_dimension,soft_dimension,soft_dimension,True,4096,5,-0.2306653357264361,0.19527214076378152,-0.03439414777711904,-0.6216999419186002,-0.019256428787061592,0.0625,5,0,0.07318765175164758,0.06577895002720137
modular,standard,uniform,uniform,uniform,False,512,5,9.076617809310376,0.9033886969636574,8.673248087991828,7.731913003262406,10.803269985571449,0.0625,0,0,-0.35414498785986814,0.16087205527787465
modular,standard,uniform,uniform,uniform,False,1024,5,9.695681315709837,0.8910615677648798,9.321493338265023,8.27933671383618,11.391278065569981,0.0625,0,0,-0.5272979535206381,0.17283823269863544
modular,standard,uniform,uniform,uniform,False,1536,5,0.5417614808721527,0.3246281016367096,0.18809868726637724,0.11211184575673072,1.1907448125609688,0.0625,0,0,-0.1527575442247659,0.07385519966151147
modular,standard,uniform,uniform,uniform,False,2048,5,0.473000345161644,0.17222544455854752,0.33547422916286324,0.2146701509202112,0.779221422879844,0.0625,0,0,-0.1515088449531738,0.04718104031976391
modular,standard,uniform,uniform,uniform,False,3072,5,0.2530440417747005,0.15626015975000296,0.0842431351526967,0.042939368034110505,0.5660826208776408,0.0625,0,0,-0.09261186264308013,0.061849103131867526
modular,standard,uniform,uniform,uniform,False,4096,5,0.052796208790037935,0.09943917193831721,0.10967733635542255,-0.12852201775114364,0.21465895901173435,0.5625,1,0,-0.021089143253555324,0.02722148854554349
