task_family,run,seed,scaling_mode,condition_id,rule,allocation_rule,comparison_role,is_primary_allocation_rule,budget,n_adaptation_replicates,actual_cost,requested_budget,final_val_loss,final_val_accuracy,diverged_count
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform_exact_cost__1472,uniform_exact_cost__1472,uniform_exact_cost,exact_cost_baseline,False,1536,3,1472.0,1536.0,2.710789389549094,0.19562955254942768,0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform_exact_cost__1536,uniform_exact_cost__1536,uniform_exact_cost,exact_cost_baseline,False,1536,3,1536.0,1536.0,3.44308532719144,0.0353798126951092,0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform_exact_cost__2048,uniform_exact_cost__2048,uniform_exact_cost,exact_cost_baseline,False,2048,3,2048.0,2048.0,1.5105034818965202,0.5393687131460284,0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform_exact_cost__3072,uniform_exact_cost__3072,uniform_exact_cost,exact_cost_baseline,False,3072,3,3072.0,3072.0,1.3854449156192372,0.6326742976066597,0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform_exact_cost__4096,uniform_exact_cost__4096,uniform_exact_cost,exact_cost_baseline,False,4096,3,4096.0,4096.0,0.3919185086893531,0.9368713146028442,0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform_exact_cost__448,uniform_exact_cost__448,uniform_exact_cost,exact_cost_baseline,False,512,3,448.0,512.0,2.897667805767291,0.12868539715574054,0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform_exact_cost__512,uniform_exact_cost__512,uniform_exact_cost,exact_cost_baseline,False,512,3,512.0,512.0,2.768531738946804,0.1383975026014568,0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,512,3,512.0,512.0,3.327432306533136,0.055497745404092906,0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1024,3,960.0,1024.0,3.031587072680735,0.10995490808185913,0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1536,3,1536.0,1536.0,1.5307953474300833,0.4869927159209157,0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,2048,3,1920.0,2048.0,1.6442979096001815,0.49566423864030523,0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,3072,3,3072.0,3072.0,0.7003079683177802,0.8092265001734305,0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,4096,3,3840.0,4096.0,1.2962904397993917,0.6288588276101283,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,512,3,512.0,512.0,1.8470258283565493,0.44328824141519246,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,1024,3,1024.0,1024.0,0.9596810078108183,0.7155740548040236,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,1536,3,1536.0,1536.0,0.37189111610770514,0.9431148109608047,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,2048,3,2048.0,2048.0,0.2466072228647047,0.9795352063822408,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,3072,3,3072.0,3072.0,0.07127330611655992,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,4096,3,4096.0,4096.0,0.057407095529555106,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,512,3,512.0,512.0,2.1772574541513348,0.35796045785639957,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,1024,3,1024.0,1024.0,0.6568571467636114,0.8310787374262921,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,1536,3,1536.0,1536.0,0.4074122925992232,0.9240374609781478,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,2048,3,2048.0,2048.0,0.2183428771982497,0.9816163718348943,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,3072,3,3072.0,3072.0,0.15294163247962558,0.9861255636489767,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,4096,3,4096.0,4096.0,0.054891922763454094,0.9996531390912243,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,512,3,448.0,512.0,2.1391916106320323,0.3513701005896635,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1024,3,1024.0,1024.0,0.9607621571317218,0.6912937911897329,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1536,3,1536.0,1536.0,0.27573098760696485,0.9722511272979535,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,2048,3,2048.0,2048.0,0.1826280967109202,0.9843912591050988,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,3072,3,3072.0,3072.0,0.0701685196891597,0.9989594172736732,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,4096,3,4096.0,4096.0,0.022370133262115965,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,512,3,448.0,512.0,2.1391916106320323,0.3513701005896635,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1024,3,1024.0,1024.0,0.9848435863289121,0.6937218175511619,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1536,3,1472.0,1536.0,0.39376904613600394,0.9268123482483523,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,2048,3,1984.0,2048.0,0.19765227211253575,0.9847381200138745,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,3072,3,3072.0,3072.0,0.06539166751929837,0.9996531390912243,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,4096,3,4096.0,4096.0,0.041695112182247966,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,512,3,512.0,512.0,1.8470258283565493,0.44328824141519246,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,1024,3,1024.0,1024.0,0.8380967154711269,0.7665626083940339,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,1536,3,1536.0,1536.0,0.33147709274763365,0.9556018036767256,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,2048,3,2048.0,2048.0,0.2466072228647047,0.9795352063822408,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,3072,3,3072.0,3072.0,0.07127330611655992,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,4096,3,4096.0,4096.0,0.057407095529555106,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,512,3,0.0,512.0,11.263133792301618,0.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,1024,3,0.0,1024.0,11.263133792301618,0.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,1536,3,1152.0,1536.0,0.671537264783557,0.8244883801595561,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,2048,3,1152.0,2048.0,0.6588263237100073,0.8255289628858827,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,3072,3,2304.0,3072.0,0.1678571028714373,0.989247311827957,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,4096,3,2304.0,4096.0,0.18919592527746945,0.9830038154699966,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform_exact_cost__1024,uniform_exact_cost__1024,uniform_exact_cost,exact_cost_baseline,False,1024,3,1024.0,1024.0,0.8747624887015891,0.7571973638570934,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform_exact_cost__1472,uniform_exact_cost__1472,uniform_exact_cost,exact_cost_baseline,False,1536,3,1472.0,1536.0,0.3218826557297364,0.9625390218522374,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform_exact_cost__1536,uniform_exact_cost__1536,uniform_exact_cost,exact_cost_baseline,False,1536,3,1536.0,1536.0,0.33147709274763365,0.9556018036767256,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform_exact_cost__1984,uniform_exact_cost__1984,uniform_exact_cost,exact_cost_baseline,False,2048,3,1984.0,2048.0,0.3526858557151334,0.9472771418661118,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform_exact_cost__2048,uniform_exact_cost__2048,uniform_exact_cost,exact_cost_baseline,False,2048,3,2048.0,2048.0,0.23876548974806758,0.9736385709330561,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform_exact_cost__3072,uniform_exact_cost__3072,uniform_exact_cost,exact_cost_baseline,False,3072,3,3072.0,3072.0,0.07127330611655992,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform_exact_cost__4096,uniform_exact_cost__4096,uniform_exact_cost,exact_cost_baseline,False,4096,3,4096.0,4096.0,0.04883110706968683,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform_exact_cost__448,uniform_exact_cost__448,uniform_exact_cost,exact_cost_baseline,False,512,3,448.0,512.0,1.5996824182489868,0.5216788067984738,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform_exact_cost__512,uniform_exact_cost__512,uniform_exact_cost,exact_cost_baseline,False,512,3,512.0,512.0,1.3527557749405859,0.5945195976413458,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,512,3,512.0,512.0,2.15725715413426,0.3472077696843565,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1024,3,960.0,1024.0,0.9895248764966289,0.6951092611862643,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1536,3,1536.0,1536.0,0.4934993220769073,0.8955948664585501,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,2048,3,1920.0,2048.0,0.31292313039612946,0.9448491155046826,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,3072,3,3072.0,3072.0,0.19021488855871685,0.9798820672910163,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,4096,3,3840.0,4096.0,0.12561633477411951,0.9895941727367327,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,candidate,False,512,3,512.0,512.0,1.8878243186181922,0.43010752688172044,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,candidate,False,1024,3,1024.0,1024.0,1.1096127255071255,0.6628511966701353,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,candidate,False,1536,3,1536.0,1536.0,0.409498100226181,0.9309746791536594,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,candidate,False,2048,3,2048.0,2048.0,0.23205732665581294,0.9830038154699966,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,candidate,False,3072,3,3072.0,3072.0,0.07676690710147054,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,candidate,False,4096,3,4096.0,4096.0,0.06079210720354177,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,candidate,False,512,3,512.0,512.0,2.0963387982199437,0.3655913978494623,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,candidate,False,1024,3,1024.0,1024.0,0.6201683373613321,0.8453000346860908,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,candidate,False,1536,3,1536.0,1536.0,0.43311597033172194,0.9091224419007977,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,candidate,False,2048,3,2048.0,2048.0,0.23590731591844238,0.9746791536593826,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,candidate,False,3072,3,3072.0,3072.0,0.15337888933162572,0.9882067291016302,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,candidate,False,4096,3,4096.0,4096.0,0.05390796378420284,0.9996531390912243,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,512,3,448.0,512.0,2.1396588189214043,0.36524453694068676,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1024,3,1024.0,1024.0,0.8418030061946741,0.7395074575095387,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1536,3,1536.0,1536.0,0.27944808955453887,0.9628858827610128,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,2048,3,2048.0,2048.0,0.17719495157958975,0.9875130072840791,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,3072,3,3072.0,3072.0,0.0704724422972255,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,4096,3,4096.0,4096.0,0.023452229146592663,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,512,3,448.0,512.0,2.1396588189214043,0.36524453694068676,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1024,3,1024.0,1024.0,0.9510772043410748,0.7127991675338189,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1536,3,1472.0,1536.0,0.39628428143219446,0.9216094346167187,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,2048,3,1984.0,2048.0,0.22320083024557202,0.9691293791189733,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,3072,3,3072.0,3072.0,0.0621227050394574,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,4096,3,4096.0,4096.0,0.04335243253349386,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,512,3,512.0,512.0,1.8878243186181922,0.43010752688172044,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,1024,3,1024.0,1024.0,0.8778260677298282,0.7433229275060701,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,1536,3,1536.0,1536.0,0.3535736903129581,0.9476240027748873,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,2048,3,2048.0,2048.0,0.23205732665581294,0.9830038154699966,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,3072,3,3072.0,3072.0,0.07676690710147054,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,4096,3,4096.0,4096.0,0.06079210720354177,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform,uniform,uniform,cap_baseline,False,512,3,0.0,512.0,11.263133792301618,0.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform,uniform,uniform,cap_baseline,False,1024,3,0.0,1024.0,11.263133792301618,0.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform,uniform,uniform,cap_baseline,False,1536,3,1152.0,1536.0,0.6975945123483273,0.8113076656260839,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform,uniform,uniform,cap_baseline,False,2048,3,1152.0,2048.0,0.6855952925786267,0.8161637183489421,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform,uniform,uniform,cap_baseline,False,3072,3,2304.0,3072.0,0.19849589470666684,0.9791883454734651,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform,uniform,uniform,cap_baseline,False,4096,3,2304.0,4096.0,0.21825946460694765,0.9753728754769337,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform_exact_cost__1024,uniform_exact_cost__1024,uniform_exact_cost,exact_cost_baseline,False,1024,3,1024.0,1024.0,0.8840569394601537,0.7336108220603538,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform_exact_cost__1472,uniform_exact_cost__1472,uniform_exact_cost,exact_cost_baseline,False,1536,3,1472.0,1536.0,0.3860569232315641,0.935483870967742,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform_exact_cost__1536,uniform_exact_cost__1536,uniform_exact_cost,exact_cost_baseline,False,1536,3,1536.0,1536.0,0.3535736903129581,0.9476240027748873,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform_exact_cost__1984,uniform_exact_cost__1984,uniform_exact_cost,exact_cost_baseline,False,2048,3,1984.0,2048.0,0.2614921933447698,0.9729448491155047,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform_exact_cost__2048,uniform_exact_cost__2048,uniform_exact_cost,exact_cost_baseline,False,2048,3,2048.0,2048.0,0.2211585866259569,0.982656954561221,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform_exact_cost__3072,uniform_exact_cost__3072,uniform_exact_cost,exact_cost_baseline,False,3072,3,3072.0,3072.0,0.07676690710147054,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform_exact_cost__4096,uniform_exact_cost__4096,uniform_exact_cost,exact_cost_baseline,False,4096,3,4096.0,4096.0,0.055612197198152,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform_exact_cost__448,uniform_exact_cost__448,uniform_exact_cost,exact_cost_baseline,False,512,3,448.0,512.0,1.5366116132415337,0.5234131113423518,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform_exact_cost__512,uniform_exact_cost__512,uniform_exact_cost,exact_cost_baseline,False,512,3,512.0,512.0,1.3475823175398542,0.5907041276448144,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,512,3,512.0,512.0,2.145401618069673,0.3485952133194589,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1024,3,960.0,1024.0,1.0010319692245837,0.6916406520985084,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1536,3,1536.0,1536.0,0.4562862940724426,0.9021852237252861,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,2048,3,1920.0,2048.0,0.3129651425015459,0.942074228234478,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,3072,3,3072.0,3072.0,0.17862722798639227,0.9836975372875477,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,4096,3,3840.0,4096.0,0.15005266869022657,0.9847381200138745,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,candidate,False,512,3,512.0,512.0,1.9040378965605393,0.4252514741588623,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,candidate,False,1024,3,1024.0,1024.0,0.708863330929386,0.7991675338189386,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,candidate,False,1536,3,1536.0,1536.0,0.3370840412190173,0.9542143600416232,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,candidate,False,2048,3,2048.0,2048.0,0.2720402955305978,0.9705168227540758,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,candidate,False,3072,3,3072.0,3072.0,0.08849453358570818,0.9996531390912243,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,candidate,False,4096,3,4096.0,4096.0,0.0542827154568839,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,512,3,512.0,512.0,2.1090085291424185,0.3721817551161984,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,1024,3,1024.0,1024.0,0.802760614916305,0.7710718002081164,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,1536,3,1536.0,1536.0,0.4676777828785846,0.8893513701005897,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,2048,3,2048.0,2048.0,0.22796621031224454,0.9764134582032605,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,3072,3,3072.0,3072.0,0.15767607846443657,0.986819285466528,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,4096,3,4096.0,4096.0,0.04653339036276796,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,512,3,448.0,512.0,2.174349627228524,0.3444328824141519,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1024,3,1024.0,1024.0,0.8147350905092896,0.7526881720430106,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1536,3,1536.0,1536.0,0.3164265885809581,0.9559486645855012,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,2048,3,2048.0,2048.0,0.19872846088701346,0.9847381200138745,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,3072,3,3072.0,3072.0,0.07269328568380114,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,4096,3,4096.0,4096.0,0.0260496009451324,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,512,3,448.0,512.0,2.174349627228524,0.3444328824141519,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1024,3,1024.0,1024.0,0.7860471151001619,0.7669094693028096,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1536,3,1472.0,1536.0,0.39425381247963376,0.9212625737079433,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,2048,3,1984.0,2048.0,0.236315867277925,0.9722511272979535,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,3072,3,3072.0,3072.0,0.06906522094862266,0.9996531390912243,0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,4096,3,4096.0,4096.0,0.04344381799936247,1.0,0
