run,seed,task_family,protocol_version,site_name,d_in,d_out,n_tokens,n_batches,whitening,lambda_scale,calibration_data_seed,permutation_seed,dropout_disabled_during_calibration,edge,null_bootstrap,null_quantile,null_quantile_method,null_uncertainty_resamples,edge_mc_confidence,edge_mc_ci_low,edge_mc_ci_high,edge_q_0_99,edge_q_0_995,edge_q_0_999,gradient_norm,cov_trace,cov_effective_rank,top_sv,frobenius,nuclear,effective_rank,stable_rank,hard_detectable_rank,soft_dimension
transformer_publication_20260622T101458Z_modular_seed101,101,modular,synthetic_transformer_publication_protocol_v4,blocks.0.attn.o_proj,64,64,4096,8,diag,0.01,727727495,1256721261,True,1.6826569096221269,4096,0.995,linear,2000,0.95,1.6783262890821606,1.6890491713640643,1.6745181168740022,1.6826569096221269,1.701456797671005,4.696348639646745,31.795330492210244,11.73571762105729,3.7537800493142752,6.472216941555803,20.1055396667701,5.657927343936423,2.9728191387394287,5,4.181196943904439
transformer_publication_20260622T101458Z_modular_seed101,101,modular,synthetic_transformer_publication_protocol_v4,blocks.0.mlp.fc2,128,64,4096,8,diag,0.01,727727495,546544451,True,1.97803610703332,4096,0.995,linear,2000,0.95,1.973283678559271,1.983246505004985,1.9704498674757067,1.97803610703332,2.0074633103478745,4.581197982481508,35.450567549801846,5.526083508484028,5.016443580778727,8.95645398435492,25.1242145457536,5.216278086599581,3.1877212211053347,5,4.459895896440844
transformer_publication_20260622T101458Z_modular_seed101,101,modular,synthetic_transformer_publication_protocol_v4,blocks.1.attn.q_proj,64,64,1024,8,diag,0.01,727727495,1756909985,True,0.5970169242439352,4096,0.995,linear,2000,0.95,0.5954790959170478,0.5996602618582048,0.5938498649014071,0.5970169242439352,0.6062543770804247,2.612146647102227,63.85881520825625,2.1624781083902995,2.166363744398289,2.3012305395571304,4.708217309895726,1.7335139861395272,1.128385508749044,1,2.1271101729491044
transformer_publication_20260622T101458Z_modular_seed101,101,modular,synthetic_transformer_publication_protocol_v4,blocks.1.attn.v_proj,64,64,4096,8,diag,0.01,727727495,125631893,True,1.3178974508566694,4096,0.995,linear,2000,0.95,1.310529517303515,1.3250243704538374,1.306827581991673,1.3178974508566694,1.335820267147509,5.082324360441196,66.36217678650205,7.152145922197923,3.628825585908782,4.950185214022429,11.74823184233271,3.630610548253383,1.8608471740616208,3,3.2335308775404537
transformer_publication_20260622T101458Z_modular_seed101,101,modular,synthetic_transformer_publication_protocol_v4,blocks.1.attn.o_proj,64,64,1024,8,diag,0.01,727727495,1301070832,True,0.8612142615317004,4096,0.995,linear,2000,0.95,0.857132249034219,0.8645820378425076,0.8535509477707072,0.8612142615317004,0.8710807945915949,3.996880309876952,83.21294430377851,6.034594075082234,2.282462661332356,3.2642237770681883,7.97948634900771,3.919452982614039,2.045278648078914,3,3.3789742791274096
transformer_publication_20260622T101458Z_modular_seed101,101,modular,synthetic_transformer_publication_protocol_v4,blocks.1.mlp.fc2,128,64,1024,8,diag,0.01,727727495,755435689,True,0.5747583182488565,4096,0.995,linear,2000,0.95,0.5730342769624015,0.5773538542769785,0.570959169584442,0.5747583182488565,0.5822335675492907,3.0027999411680235,178.22029642471836,5.880342744121009,1.7520631528038466,2.5841410552547246,8.453923197863901,6.045455145071061,2.1753689205131783,5,5.45733469814079
transformer_publication_20260622T101458Z_modular_seed103,103,modular,synthetic_transformer_publication_protocol_v4,blocks.0.attn.q_proj,64,64,3072,8,diag,0.01,727727497,156544025,True,0.0708600606000604,4096,0.995,linear,2000,0.95,0.070651702621984,0.0711797694438684,0.0705165696072693,0.0708600606000604,0.0719791001327392,0.3065951239239814,69.88462097348251,3.8417716712069288,0.2262443290433008,0.2708192095090075,0.6578683963073784,2.8373219736233906,1.43285923754555,2,2.909893328900299
transformer_publication_20260622T101458Z_modular_seed103,103,modular,synthetic_transformer_publication_protocol_v4,blocks.0.attn.v_proj,64,64,4096,8,diag,0.01,727727497,1761330292,True,0.9743034177476766,4096,0.995,linear,2000,0.95,0.9693453092775316,0.9786148726800884,0.9668671240573344,0.9743034177476766,0.985706323739172,3.652989610809548,69.12915185508821,5.798603017853975,2.687984048434105,3.713066585626307,12.492256700964898,5.7210023252600415,1.9081481938074012,3,4.586219790974272
transformer_publication_20260622T101458Z_modular_seed103,103,modular,synthetic_transformer_publication_protocol_v4,blocks.0.attn.o_proj,64,64,4096,8,diag,0.01,727727497,1256721263,True,1.1732444846501553,4096,0.995,linear,2000,0.95,1.1708257140958545,1.1783401384181167,1.1646738860036832,1.1732444846501553,1.18994449978382,3.5018025652088096,35.419430869779696,14.001159057630986,2.602831544642938,4.495803397513686,17.02254244932594,7.439232676166463,2.983475662292367,4,5.065165061028518
transformer_publication_20260622T101458Z_modular_seed103,103,modular,synthetic_transformer_publication_protocol_v4,blocks.0.mlp.fc2,128,64,4096,8,diag,0.01,727727497,546544453,True,1.0498275228382383,4096,0.995,linear,2000,0.95,1.044848405944084,1.054277345452752,1.0430123375773612,1.0498275228382383,1.0651315216587611,2.1013334810753914,28.503525596551714,6.2959061536679,2.4478834893787824,4.746016307365152,19.1875782184733,9.075023399048408,3.75904016460498,6,6.513374849238455
transformer_publication_20260622T101458Z_modular_seed103,103,modular,synthetic_transformer_publication_protocol_v4,blocks.1.attn.q_proj,64,64,1024,8,diag,0.01,727727497,1756909987,True,0.1894236990857372,4096,0.995,linear,2000,0.95,0.1887088067430336,0.1903034091452543,0.1879765545279609,0.1894236990857372,0.1917154844610177,0.7666239388529594,66.03268840068766,4.203781624503588,0.555503403318304,0.7237962338274124,2.198277107494422,4.306649764114997,1.6976931250729623,3,3.871634391230157
transformer_publication_20260622T101458Z_modular_seed103,103,modular,synthetic_transformer_publication_protocol_v4,blocks.1.attn.v_proj,64,64,4096,8,diag,0.01,727727497,125631895,True,0.7718418633743888,4096,0.995,linear,2000,0.95,0.7687531083635877,0.774945608063407,0.7651531962791578,0.7718418633743888,0.7897502058337592,2.90462496141451,65.78214896192782,8.608848856773,1.81937586732242,2.846841287419159,9.330770936016556,6.085053976448664,2.4483959464627607,4,4.363760629115971
transformer_publication_20260622T101458Z_modular_seed103,103,modular,synthetic_transformer_publication_protocol_v4,blocks.1.attn.o_proj,64,64,1024,8,diag,0.01,727727497,1301070834,True,0.71160812948661,4096,0.995,linear,2000,0.95,0.7083673322747883,0.7150416737050691,0.7068654693222879,0.71160812948661,0.7234259774154933,2.726993310729491,57.621246829336016,10.034839289647262,1.658647827106828,2.7208602408592557,9.536975161862369,6.575986140309754,2.6909405349785,4,4.669918114589842
transformer_publication_20260622T101458Z_modular_seed103,103,modular,synthetic_transformer_publication_protocol_v4,blocks.1.mlp.fc2,128,64,1024,8,diag,0.01,727727497,755435691,True,0.6728810284500774,4096,0.995,linear,2000,0.95,0.670902068890191,0.6757139396231582,0.6693850975842596,0.6728810284500774,0.6811798052771977,2.8182230087122324,103.52661124522626,10.724861032734518,1.8947474099547288,3.046554702883379,11.016894300276643,6.822851964272987,2.5853260189995555,4,5.664764133731666
transformer_publication_20260622T101458Z_modular_seed107,107,modular,synthetic_transformer_publication_protocol_v4,blocks.0.attn.q_proj,64,64,3072,8,diag,0.01,727727501,156544029,True,0.0550983548870572,4096,0.995,linear,2000,0.95,0.0547845619646248,0.0553326157982168,0.0546406355583961,0.0550983548870572,0.0563293769302265,0.2246354290083546,69.37184894939251,3.9349814817995568,0.1618788276381918,0.2096006463029358,0.6121849452806957,4.129426122586129,1.6765060846023847,3,3.7319830623134407
transformer_publication_20260622T101458Z_modular_seed107,107,modular,synthetic_transformer_publication_protocol_v4,blocks.0.attn.v_proj,64,64,4096,8,diag,0.01,727727501,1761330296,True,0.8580596773287195,4096,0.995,linear,2000,0.95,0.853844069212735,0.8625034443828163,0.8512362405912919,0.8580596773287195,0.870601559768554,3.2272040737468077,68.92184512870715,6.179891635394349,2.626636936105092,3.226181499963844,10.648768735895816,4.447195253427109,1.5086117946396085,2,4.143812314571722
transformer_publication_20260622T101458Z_modular_seed107,107,modular,synthetic_transformer_publication_protocol_v4,blocks.0.attn.o_proj,64,64,4096,8,diag,0.01,727727501,1256721267,True,1.1877958153977786,4096,0.995,linear,2000,0.95,1.1846548273332864,1.1947973588677894,1.1827609216739745,1.1877958153977786,1.2057329073655034,3.572311840649075,34.8309564709153,10.182458803263804,3.711414327696575,4.528550257219602,16.018155021688514,4.443080441843946,1.4888107765850802,2,4.188769108444429
transformer_publication_20260622T101458Z_modular_seed107,107,modular,synthetic_transformer_publication_protocol_v4,blocks.0.mlp.fc2,128,64,4096,8,diag,0.01,727727501,546544457,True,1.1027730526406263,4096,0.995,linear,2000,0.95,1.0973738776154842,1.110364093127222,1.093859464689927,1.1027730526406263,1.126843348919581,1.7137336614284102,19.16160172950222,6.673836241998701,3.609806355742648,4.849777687939528,19.21956988375848,6.294981918117971,1.804994370685311,3,5.7826783719345904
transformer_publication_20260622T101458Z_modular_seed107,107,modular,synthetic_transformer_publication_protocol_v4,blocks.1.attn.q_proj,64,64,1024,8,diag,0.01,727727501,1756909991,True,0.1033967171317304,4096,0.995,linear,2000,0.95,0.1028088786359605,0.1039764824686386,0.102566636245178,0.1033967171317304,0.1050912021409725,0.4196752444240863,65.96920560895472,4.574507339167028,0.3033543251346655,0.3926350989203212,1.2993503611149229,4.880514384088462,1.6752431748618004,3,4.272516047667191
transformer_publication_20260622T101458Z_modular_seed107,107,modular,synthetic_transformer_publication_protocol_v4,blocks.1.attn.v_proj,64,64,4096,8,diag,0.01,727727501,125631899,True,0.7207187884838304,4096,0.995,linear,2000,0.95,0.7173018156024548,0.7238614318776911,0.7159315757458089,0.7207187884838304,0.731246074080093,2.787266334379856,66.12687399275393,8.005429987709684,2.0913383726013435,2.7247440684024338,9.077328746907018,5.070796302674836,1.6974727822774944,3,4.348806208801451
transformer_publication_20260622T101458Z_modular_seed107,107,modular,synthetic_transformer_publication_protocol_v4,blocks.1.attn.o_proj,64,64,1024,8,diag,0.01,727727501,1301070838,True,0.7887100577665731,4096,0.995,linear,2000,0.95,0.7850152689007677,0.7911421406227926,0.7823475669097961,0.7887100577665731,0.8040485405493649,2.8811062837203503,49.99012002040289,9.94032797177028,2.1914646958781785,3.017366524730728,11.117948704834408,6.232961413096874,1.8957766878285915,3,4.867063180484104
transformer_publication_20260622T101458Z_modular_seed107,107,modular,synthetic_transformer_publication_protocol_v4,blocks.1.mlp.fc2,128,64,1024,8,diag,0.01,727727501,755435695,True,0.8954556421679464,4096,0.995,linear,2000,0.95,0.893161032103255,0.8990084763735293,0.8905806192679508,0.8954556421679464,0.9103952682432996,3.2895621609164163,80.1468350213421,13.408036883369755,2.29909471235439,4.04649814438282,14.308626921632534,6.423439652285036,3.0977400159312687,4,5.367209867291487
transformer_publication_20260622T101458Z_modular_seed109,109,modular,synthetic_transformer_publication_protocol_v4,blocks.0.attn.q_proj,64,64,3072,8,diag,0.01,727727503,156544031,True,0.1015283079617146,4096,0.995,linear,2000,0.95,0.1011886364181734,0.1020558049727713,0.1009389202487506,0.1015283079617146,0.1028646114392668,0.3923531273601686,71.22939297217036,3.930481172966695,0.3014216086893808,0.3890835601165242,1.04192184833281,3.5988452031671807,1.6662378490143754,3,3.3480384551536018
transformer_publication_20260622T101458Z_modular_seed109,109,modular,synthetic_transformer_publication_protocol_v4,blocks.0.attn.v_proj,64,64,4096,8,diag,0.01,727727503,1761330298,True,1.5859321976482192,4096,0.995,linear,2000,0.95,1.5762569441471197,1.5956674293432982,1.5685517786750105,1.5859321976482192,1.609086768206569,5.930178397836951,70.89652552162003,6.101645595277133,5.311514070083412,5.993493267606138,15.553578580997568,2.61050195402368,1.273278398302104,2,2.9333549281975837
transformer_publication_20260622T101458Z_modular_seed109,109,modular,synthetic_transformer_publication_protocol_v4,blocks.0.attn.o_proj,64,64,4096,8,diag,0.01,727727503,1256721269,True,1.520010282213234,4096,0.995,linear,2000,0.95,1.5098509771957598,1.524011023092415,1.5054367262235728,1.520010282213234,1.5344643399763933,5.288672632647227,43.43761355838678,8.726906375328435,4.824831683445734,5.803635819757315,18.342895534974204,3.750764552254178,1.4468915163486926,2,3.748385252935191
transformer_publication_20260622T101458Z_modular_seed109,109,modular,synthetic_transformer_publication_protocol_v4,blocks.0.mlp.fc2,128,64,4096,8,diag,0.01,727727503,546544459,True,1.4100247499093368,4096,0.995,linear,2000,0.95,1.406768293698944,1.4172374495313007,1.4040562426656944,1.4100247499093368,1.4321711239250587,2.714824975094402,29.321590708822526,5.275302251865471,4.345715485341512,6.206932168306769,22.7054906723097,6.14450874174974,2.040005880766554,4,5.404858156505241
transformer_publication_20260622T101458Z_modular_seed109,109,modular,synthetic_transformer_publication_protocol_v4,blocks.1.attn.q_proj,64,64,1024,8,diag,0.01,727727503,1756909993,True,0.1341648682836742,4096,0.995,linear,2000,0.95,0.1337510212755791,0.1347812319786057,0.1334469446589135,0.1341648682836742,0.1356169910967355,0.5508206103100606,68.19814708311321,8.418453536412501,0.3787391153366692,0.5117783364546932,1.744280355977284,5.394283630962628,1.8259272739553785,3,4.459950894105511
transformer_publication_20260622T101458Z_modular_seed109,109,modular,synthetic_transformer_publication_protocol_v4,blocks.1.attn.v_proj,64,64,4096,8,diag,0.01,727727503,125631901,True,0.7509970256507569,4096,0.995,linear,2000,0.95,0.7486277661574469,0.7553882166375865,0.7468914853071366,0.7509970256507569,0.7662200447199913,2.997206890056821,67.41102244320979,7.989807008769506,2.174161343542872,2.865726248543914,8.700666341418277,4.1553281213590765,1.7373441800018543,3,3.6802680273614623
transformer_publication_20260622T101458Z_modular_seed109,109,modular,synthetic_transformer_publication_protocol_v4,blocks.1.attn.o_proj,64,64,1024,8,diag,0.01,727727503,1301070840,True,0.7711791605081639,4096,0.995,linear,2000,0.95,0.7687543466525663,0.7734710510017552,0.767868054125881,0.7711791605081639,0.7799713726400284,2.7500483397993003,49.34274916226292,11.532425086509706,2.0844748226265515,2.936822110966879,9.731260792887866,5.21219407519123,1.9850066900327648,3,4.194870676911657
transformer_publication_20260622T101458Z_modular_seed109,109,modular,synthetic_transformer_publication_protocol_v4,blocks.1.mlp.fc2,128,64,1024,8,diag,0.01,727727503,755435697,True,0.7306626843383052,4096,0.995,linear,2000,0.95,0.7282293313860688,0.733186483469739,0.7260500594258413,0.7306626843383052,0.7430742498102709,2.9112427522591657,93.50986561007768,12.45418216781758,1.9572463929721688,3.2846257730833277,11.988179789088692,7.2764139524957985,2.8163121567492317,5,5.73336018848545
transformer_publication_20260622T101458Z_modular_seed113,113,modular,synthetic_transformer_publication_protocol_v4,blocks.0.attn.q_proj,64,64,3072,8,diag,0.01,727727507,156544035,True,0.0588922586504591,4096,0.995,linear,2000,0.95,0.0585003851056165,0.0593830499283752,0.058407260140335,0.0588922586504591,0.0599349937552251,0.235432399336206,67.78174103411229,3.8809757683524295,0.2141656448523508,0.22396451681938,0.3901918646788931,1.5095331933664533,1.0936008137802604,1,1.816148716533295
transformer_publication_20260622T101458Z_modular_seed113,113,modular,synthetic_transformer_publication_protocol_v4,blocks.0.attn.v_proj,64,64,4096,8,diag,0.01,727727507,1761330302,True,0.875925409046327,4096,0.995,linear,2000,0.95,0.8700943110864754,0.879728179202098,0.8680621954328949,0.875925409046327,0.8858168817909742,3.318322401717181,67.50544334247843,5.984183507322492,2.407163912011473,3.303204848985981,10.68110161268978,5.397953100447055,1.883040613670676,3,4.386137912070328
transformer_publication_20260622T101458Z_modular_seed113,113,modular,synthetic_transformer_publication_protocol_v4,blocks.0.attn.o_proj,64,64,4096,8,diag,0.01,727727507,1256721273,True,0.9981285341731942,4096,0.995,linear,2000,0.95,0.9924302218429116,1.0011737985937454,0.9889006875591462,0.9981285341731942,1.0127117774250665,3.1719726199507807,39.387532218217295,11.91115038507382,2.589909706347301,3.812794983777396,12.888323122229504,5.584916380847407,2.1672931619140208,3,4.376500848764371
transformer_publication_20260622T101458Z_modular_seed113,113,modular,synthetic_transformer_publication_protocol_v4,blocks.0.mlp.fc2,128,64,4096,8,diag,0.01,727727507,546544463,True,1.2248910264459725,4096,0.995,linear,2000,0.95,1.221160300214112,1.2299212736236518,1.2189068376521772,1.2248910264459725,1.2455620365251996,3.070034441402997,37.23036863901374,8.706516336206825,3.973290798061813,5.358969930871704,15.842217022728269,4.07776263455612,1.8191224666390675,3,4.004644487039805
transformer_publication_20260622T101458Z_modular_seed113,113,modular,synthetic_transformer_publication_protocol_v4,blocks.1.attn.q_proj,64,64,1024,8,diag,0.01,727727507,1756909997,True,0.3407967116786543,4096,0.995,linear,2000,0.95,0.3389420885512629,0.3423322701648498,0.3381112116018321,0.3407967116786543,0.3478706275346818,1.4738442792258653,63.532282566727964,4.280468447916976,1.180584223337155,1.263097625479791,2.7677715838218937,1.8889364615478863,1.1446689090731417,1,2.262299684544532
transformer_publication_20260622T101458Z_modular_seed113,113,modular,synthetic_transformer_publication_protocol_v4,blocks.1.attn.v_proj,64,64,4096,8,diag,0.01,727727507,125631905,True,0.8381139935845345,4096,0.995,linear,2000,0.95,0.8349691258502642,0.8434837790615332,0.8325250737351543,0.8381139935845345,0.852287439247045,3.370422535146594,65.3051629392831,8.80680799692704,2.3276536699014714,3.1744096251669847,7.75046638070766,3.138558388251344,1.8598983529782147,3,2.832679952531176
transformer_publication_20260622T101458Z_modular_seed113,113,modular,synthetic_transformer_publication_protocol_v4,blocks.1.attn.o_proj,64,64,1024,8,diag,0.01,727727507,1301070844,True,0.705801101663477,4096,0.995,linear,2000,0.95,0.7029513068445646,0.7089068038327639,0.7012340616500146,0.705801101663477,0.7148501377334112,3.0016724452709043,70.46161264913621,7.401359947577886,2.0790990286675712,2.6795496101860508,7.489740704897387,3.723998585537611,1.6610138481644707,3,3.412230620673756
transformer_publication_20260622T101458Z_modular_seed113,113,modular,synthetic_transformer_publication_protocol_v4,blocks.1.mlp.fc2,128,64,1024,8,diag,0.01,727727507,755435701,True,0.7715904821889049,4096,0.995,linear,2000,0.95,0.7680984248009034,0.7749914340029134,0.7665684792264573,0.7715904821889049,0.7803237019523561,4.336515987563349,171.82147456340562,5.666722410965757,2.277920171145335,3.4939914392419604,10.670368881161616,4.827673903009911,2.3527006500984875,4,4.641703934423129
