task_family,run,seed,scaling_mode,condition_id,rule,allocation_rule,is_primary_allocation_rule,budget,n_adaptation_replicates,loss_delta_vs_uniform_fill,acc_delta_vs_uniform_fill,actual_cost,reference_cost,cost_gap
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-0.0009106165816775001,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,4096,3,-0.0005809160065837333,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,6144,3,-0.00020869764557576666,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,-0.17122808719674745,0.013346354166666666,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.022704783361405134,0.0,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,-0.005850818134301034,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.0023458799017438,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.0009392726011962334,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.0005311236988442667,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,6144,3,-0.00019182348478353337,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,-0.17122808719674745,0.013346354166666666,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,-0.022704783361405134,0.0,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,-0.005850818134301034,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.0023458799017438,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.0009392726011962334,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-0.0003551593302593999,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,6144,3,-0.00021249148752153335,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,512,3,-0.004760128756364186,-0.0126953125,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.0237393306257824,0.0,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1536,3,-0.0030295623582787673,0.0,1472.0,1536.0,-64.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.0009727444751964331,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,3072,3,-0.00044311779007940016,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-0.0004373612367392999,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,6144,3,-0.00014756485325050005,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,uniform,uniform,uniform,False,512,3,11.052491715798775,-0.9866536458333334,0.0,512.0,-512.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,uniform,uniform,uniform,False,1024,3,11.513881780517599,-1.0,0.0,1024.0,-1024.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,uniform,uniform,uniform,False,1536,3,0.0006920819869264995,0.0,1408.0,1536.0,-128.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,uniform,uniform,uniform,False,2048,3,0.0049345663962109335,0.0,1408.0,2048.0,-640.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,uniform,uniform,uniform,False,3072,3,5.406753431693324e-05,0.0,2816.0,3072.0,-256.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,uniform,uniform,uniform,False,4096,3,0.0009644159678524667,0.0,2816.0,4096.0,-1280.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,uniform,uniform,uniform,False,6144,3,-8.836407990500094e-06,0.0,5632.0,6144.0,-512.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,effective_rank,effective_rank,effective_rank,False,512,3,-0.06942932121455668,0.08854166666666667,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,effective_rank,effective_rank,effective_rank,False,1024,3,-0.0284290480970716,0.001953125,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,effective_rank,effective_rank,effective_rank,False,1536,3,-0.0035092379160536,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,effective_rank,effective_rank,effective_rank,False,2048,3,-0.0016651196541108998,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,effective_rank,effective_rank,effective_rank,False,3072,3,-0.0003511287989870667,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,effective_rank,effective_rank,effective_rank,False,4096,3,-0.0005042114353273334,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,effective_rank,effective_rank,effective_rank,False,6144,3,-0.00016524555151893334,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,gradient_norm,gradient_norm,gradient_norm,False,512,3,-0.18850276805460453,0.11490885416666667,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-0.030134765120844065,0.001953125,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,gradient_norm,gradient_norm,gradient_norm,False,1536,3,-0.004205170737501867,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,gradient_norm,gradient_norm,gradient_norm,False,2048,3,-0.0017855071491794331,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-0.0005791889028235667,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,gradient_norm,gradient_norm,gradient_norm,False,4096,3,-0.000515590159921,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,gradient_norm,gradient_norm,gradient_norm,False,6144,3,-0.0001560414166306334,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,-0.28548392715553444,0.11490885416666667,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.022055595957984536,0.001953125,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,-0.0038206957009,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.0019536339435338,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.0004598683590302001,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.00037029952606346665,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,6144,3,-0.00014486437673136667,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,-0.28548392715553444,0.11490885416666667,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,-0.022055595957984536,0.001953125,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,-0.0038206957009,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.0019536339435338,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.0004598683590302001,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-0.0002158295004241,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,6144,3,-9.929575511100003e-05,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,soft_dimension,soft_dimension,soft_dimension,True,512,3,-0.06942932121455668,0.08854166666666667,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.0284290480970716,0.001953125,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,soft_dimension,soft_dimension,soft_dimension,True,1536,3,-0.0025021814314338,0.0,1472.0,1536.0,-64.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.0011969411765069664,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,soft_dimension,soft_dimension,soft_dimension,True,3072,3,-0.00024773152836130003,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-0.0004221823279901334,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,soft_dimension,soft_dimension,soft_dimension,True,6144,3,-0.00013852610087876672,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform,uniform,uniform,False,512,3,10.958038942888379,-0.8850911458333334,0.0,512.0,-512.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform,uniform,uniform,False,1024,3,11.51632172606575,-0.998046875,0.0,1024.0,-1024.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform,uniform,uniform,False,1536,3,-0.00044641224667429984,0.0,1408.0,1536.0,-128.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform,uniform,uniform,False,2048,3,0.0033083768309249335,0.0,1408.0,2048.0,-640.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform,uniform,uniform,False,3072,3,5.956145954163326e-05,0.0,2816.0,3072.0,-256.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform,uniform,uniform,False,4096,3,0.0006357158611839,0.0,2816.0,4096.0,-1280.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform,uniform,uniform,False,6144,3,-1.0519045948366741e-05,0.0,5632.0,6144.0,-512.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,effective_rank,effective_rank,effective_rank,False,512,3,0.02843731765945756,0.08268229166666667,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,effective_rank,effective_rank,effective_rank,False,1024,3,-0.18479148251935842,0.025716145833333332,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,effective_rank,effective_rank,effective_rank,False,1536,3,-0.0027077971317339337,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,effective_rank,effective_rank,effective_rank,False,2048,3,-0.014022259327854667,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,effective_rank,effective_rank,effective_rank,False,3072,3,-0.0005478265375131666,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,effective_rank,effective_rank,effective_rank,False,4096,3,-0.0004905735234691333,0.0,4096.0,4096.0,0.0
