task_family,scaling_mode,condition_id,rule,allocation_rule,is_primary_allocation_rule,budget,n_independent_runs,mean_loss_delta,sem_loss_delta,median_loss_delta,cluster_bootstrap_ci_low,cluster_bootstrap_ci_high,exact_sign_flip_p_two_sided,run_wins_loss,run_ties_loss,mean_accuracy_delta,sem_accuracy_delta
modular,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,2048,5,0.14359723916351588,0.1471378907293021,0.0026274333729632334,-0.010982017401906912,0.4399098460537007,0.5625,1,0,-0.0403052375997225,0.039641422005459524
modular,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,3072,5,0.02230194304471152,0.017436461965223807,0.003662550212648034,-0.00516302587947073,0.057135319565734546,0.375,2,0,-0.006243496357960458,0.0027943300813212464
modular,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,4096,5,0.04641089212234016,0.06757965959373773,0.0007642802631820335,-0.04047158671278005,0.1847395934451383,0.8125,2,0,-0.022476586888657644,0.02396439903672547
modular,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,5,0.34057693471211425,0.18539032774666003,0.5395091923830455,0.023757313336095535,0.657396556088133,0.25,2,0,-0.06652792230315643,0.042111742832497516
modular,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,5,0.10640870897222772,0.1407173015581264,0.00010128030789280026,-0.0816647129168879,0.3901335232647248,0.6875,2,0,-0.04585501214013181,0.04458807601658494
modular,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,5,-0.05304149804398435,0.03273429645517722,-0.05574610514066886,-0.10956616864768717,0.0018449140680960878,0.25,3,0,0.015608740894901154,0.01387573701846521
modular,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,5,-0.11037297162181785,0.08642895466914052,-0.03946777430831085,-0.2842546339906259,-0.00903701487136535,0.125,4,0,0.04092958723551855,0.03917778226101126
modular,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,5,-0.007632441389265577,0.010434136629496622,-0.0011047864274002321,-0.024790645128182565,0.009525762349651409,0.4375,3,0,-0.002636142906694413,0.004645346942152809
modular,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,5,-0.025276553276422347,0.02191494912200414,-0.012593412167737336,-0.06682952612556423,0.005608885537783746,0.375,3,0,0.006104751994450227,0.00640576130150744
modular,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,5,0.33436537210235484,0.18951881231159087,0.5395091923830455,0.008363860270814016,0.657396556088133,0.25,2,0,-0.06493236212278877,0.043066857212399064
modular,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,5,0.15122120771240513,0.1285579690583958,0.06878544161231244,-0.021773604145825975,0.41212948672861077,0.3125,1,0,-0.05667707249392995,0.041395869532370115
modular,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,5,-0.0317423315004207,0.03983367665520838,0.0024870628183510653,-0.10842527529451526,0.0327966135634194,0.5,2,0,0.007977800901838365,0.016143385167564053
modular,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,5,-0.1301522097349079,0.08558512285450645,-0.03946777430831085,-0.30263254022942243,-0.00903701487136535,0.125,4,0,0.046271245230662526,0.038507591406796146
modular,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,5,0.0026739719930158764,0.009185538905442285,0.0011966955876142663,-0.012760877703580444,0.01802275018644412,0.9375,2,0,-0.0063128685397155476,0.004658020443622397
modular,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,5,0.061458745378189426,0.06264163472859345,0.0012406428173982996,-0.0076436342585908205,0.1873135315766025,0.5625,2,0,-0.024280263614290663,0.023525507123491815
modular,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,512,5,0.1974885149896042,0.156484489109716,0.12214391420915487,-0.06613751104049205,0.4639920663738516,0.3125,1,0,-0.05653832813041972,0.03535395871034046
modular,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1024,5,-0.05121999567105175,0.048872338847671365,-0.005529898345119004,-0.14727074835311207,0.010936336185714619,0.3125,4,0,0.007839056538328119,0.013764129669581977
modular,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1536,5,-0.01482557083970756,0.01482557083970756,0.0,-0.044476712519122684,0.0,1.0,1,4,0.0031217481789802327,0.0031217481789802327
modular,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,2048,5,-0.012999619485986791,0.010935847585763657,-0.004932654697862786,-0.03538341881417224,0.0021586837745140807,0.375,3,0,0.0073534512660423075,0.005148752669789975
modular,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,3072,5,0.003837642196127821,0.003837642196127821,0.0,0.0,0.011512926588383463,1.0,0,4,-0.001526187998612564,0.001526187998612564
modular,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,4096,5,-0.0036257655294227643,0.007696900646555884,-6.277143226456668e-05,-0.017884884473353763,0.009185987915888953,0.6875,3,0,0.001595560180367691,0.0026178234150694792
modular,rslora,effective_rank,effective_rank,effective_rank,False,512,5,0.1923384616513902,0.2085768711173115,0.19948496596911633,-0.1799190134357918,0.5369198896386248,0.375,2,0,-0.060353798126951096,0.04424659231650413
modular,rslora,effective_rank,effective_rank,effective_rank,False,1024,5,0.05861417352959406,0.08106076809327523,-0.0037044741509225667,-0.0827112203405119,0.1999395673997,0.5,3,0,-0.011723898716614624,0.02163433523915325
modular,rslora,effective_rank,effective_rank,effective_rank,False,1536,5,-0.04470107846454357,0.06684213973442003,0.0,-0.17911476145104022,0.03659422093284576,0.875,2,1,0.015053763440860188,0.02215504647595688
modular,rslora,effective_rank,effective_rank,effective_rank,False,2048,5,-0.005261967314372987,0.006685706114812549,0.0,-0.017466640608863947,0.004912263610856719,0.75,2,1,0.002497398543184174,0.0022409469726275516
modular,rslora,effective_rank,effective_rank,effective_rank,False,3072,5,-0.0015996697748372549,0.004042156046622788,0.0,-0.009839771377317471,0.0050621070120544336,0.75,2,2,-0.0011099549080818265,0.0018820201132501216
modular,rslora,effective_rank,effective_rank,effective_rank,False,4096,5,-0.0049114609753536775,0.004524956033225826,0.0,-0.013051859308014816,0.0021215277404482004,0.5,2,1,0.0012486992715920798,0.0008816000712548565
modular,rslora,gradient_norm,gradient_norm,gradient_norm,False,512,5,0.2676211450823968,0.1720733946185942,0.2409897460070826,-0.03474017123856808,0.5699824614033617,0.25,2,0,-0.06486298994103365,0.04858381087904157
modular,rslora,gradient_norm,gradient_norm,gradient_norm,False,1024,5,-0.07582807444304775,0.05357909426849016,-0.051437203085261264,-0.17729254751955617,0.006418584527637132,0.25,3,0,0.029691293791189722,0.02116437145666618
modular,rslora,gradient_norm,gradient_norm,gradient_norm,False,1536,5,0.10238770242454823,0.14960894784094675,0.015953380770870162,-0.13005842481227153,0.40169701933075147,0.5625,1,0,-0.017759278529309745,0.04170840532422829
modular,rslora,gradient_norm,gradient_norm,gradient_norm,False,2048,5,0.13025399784993946,0.15793883395297698,0.0020798000691512335,-0.06124681391214748,0.4538215621494395,0.6875,2,0,-0.038848421782865086,0.048674609564938125
modular,rslora,gradient_norm,gradient_norm,gradient_norm,False,3072,5,0.002533446620998606,0.03442257016283076,0.00211572657173556,-0.06135422468929708,0.05705557350512495,0.875,2,0,-0.0006937218175511184,0.008999687121931174
modular,rslora,gradient_norm,gradient_norm,gradient_norm,False,4096,5,-0.011557521552985863,0.023320886482980394,-0.001704233413949166,-0.055958281278072695,0.028193390541498338,0.625,3,0,-0.0006243496357960434,0.006235204730434594
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,5,0.4181229419585032,0.18594805070660134,0.6030472056798704,0.07817358092595178,0.7299751411078086,0.1875,1,0,-0.08622962192160943,0.038529143622915714
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,5,0.18716164143588704,0.29047906925735245,-0.04225393326547955,-0.16327512305859176,0.7730537439442907,0.9375,3,0,-0.05598335067637876,0.08618112309947092
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,5,0.003526654551816799,0.16320033401855444,0.001136496030905467,-0.2824149214093739,0.317048353337183,0.9375,2,0,0.005133541449878603,0.045515685314946076
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,5,-0.09445478659590945,0.07492701395462821,-0.029111067681439912,-0.24612290399834552,-0.008522235826071343,0.125,4,0,0.033021158515435314,0.032679636324623895
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,5,-0.0296227388585615,0.018085434630693488,-0.015266696663726506,-0.06563701375031945,-0.005113103831308979,0.125,4,0,0.004162330905307006,0.003950256948319907
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,5,-0.020803618958743865,0.013787636312421987,-0.020289041158787473,-0.045743368202616895,0.001695472211940397,0.25,3,0,0.007422823447797463,0.00718060726750147
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,5,0.41095427505379944,0.19115023349045365,0.6030472056798704,0.05666758021184076,0.7299751411078086,0.1875,1,0,-0.08331599028789456,0.04065047071567061
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,5,0.266836705959447,0.2686764772897918,0.030982364270160323,-0.040304598202938566,0.8138658509831689,0.5625,1,0,-0.07852930974679154,0.0796792131329866
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,5,0.018452191827259934,0.1620547153370327,0.010227358200630329,-0.2836934509539496,0.3301557181786811,0.5625,1,0,-0.0011099549080818226,0.0456044143589155
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,5,-0.09332033220647558,0.07512645580067139,-0.029111067681439912,-0.24498844960891164,-0.007986961509108548,0.125,4,0,0.03128685397155743,0.033096674727803505
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,5,-0.026609968332566663,0.020130790223639058,-0.014644202062013133,-0.0653880159096341,0.003965362619790851,0.375,3,0,0.0018730489073881748,0.0056471256944667664
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,5,0.002310547695284868,0.01300103939039346,-0.00957208306910142,-0.014933938943198527,0.027661453349566805,0.9375,3,0,-0.002983003815469994,0.0047793858766951355
modular,rslora,soft_dimension,soft_dimension,soft_dimension,True,512,5,0.20283690445380947,0.2064018377345452,0.19948496596911633,-0.1694205706333725,0.5398147242167654,0.3125,1,0,-0.06784599375650366,0.04158522364421996
modular,rslora,soft_dimension,soft_dimension,soft_dimension,True,1024,5,0.0143984020532904,0.06964253414536792,-0.006230871730325401,-0.08953392809147724,0.15309960414699764,1.0,4,0,-0.0013180714533472012,0.01358898164719523
modular,rslora,soft_dimension,soft_dimension,soft_dimension,True,1536,5,-0.057928039992058235,0.05792803999205824,0.0,-0.1737841199761747,0.0,1.0,1,4,0.024280263614290677,0.024280263614290677
modular,rslora,soft_dimension,soft_dimension,soft_dimension,True,2048,5,-0.00790465045591122,0.006690224156053607,-0.008134902035284478,-0.020101845127401492,0.0032852832037998233,0.375,3,0,0.0015955601803676685,0.0026384238995125317
modular,rslora,soft_dimension,soft_dimension,soft_dimension,True,3072,5,0.0016944839904343867,0.0016944839904343867,0.0,0.0,0.00508345197130316,1.0,0,4,0.0005549774540409243,0.0005549774540409243
modular,rslora,soft_dimension,soft_dimension,soft_dimension,True,4096,5,-0.01430798711425113,0.00925713750919079,-0.00957208306910142,-0.031211404647371897,0.0002071111266279166,0.25,3,0,0.004023586541796746,0.002597059527899412
modular,standard,effective_rank,effective_rank,effective_rank,False,512,5,0.17717755783609004,0.19407267299988806,0.191312613728722,-0.17707521386995023,0.4810737140717046,0.3125,1,0,-0.052306625043357625,0.03802478433880609
modular,standard,effective_rank,effective_rank,effective_rank,False,1024,5,-0.0050006362606657695,0.10426042162844514,0.011347885853169967,-0.18124146554522155,0.1799719378553742,1.0,2,0,0.01109954908081858,0.03097159104426155
modular,standard,effective_rank,effective_rank,effective_rank,False,1536,5,0.0002742799042239188,0.01722673226467805,0.0012751909982680343,-0.0332559135073471,0.02912437664063864,0.875,1,1,0.001040582726326737,0.005164617995662329
modular,standard,effective_rank,effective_rank,effective_rank,False,2048,5,-0.034009291145122286,0.019861849039716096,-0.013451632353898077,-0.07306030039939458,-0.003904468978506762,0.125,4,1,0.012903225806451646,0.008770438266130947
modular,standard,effective_rank,effective_rank,effective_rank,False,3072,5,-0.037704949159087287,0.037045038308378624,0.0,-0.11121296717956834,0.00330084517005052,0.5,2,2,0.008949011446409938,0.013162628846561662
modular,standard,effective_rank,effective_rank,effective_rank,False,4096,5,-0.011710589524246081,0.01135288668766418,-4.688451345073325e-05,-0.034443848449872486,0.0011947662155769063,0.375,3,1,0.003121748178980218,0.0029513766751554224
modular,standard,gradient_norm,gradient_norm,gradient_norm,False,512,5,0.19473288849931691,0.16886381378075863,0.16708334940322533,-0.08778027001040851,0.49592415216458663,0.375,2,0,-0.0543877904960111,0.053121315025736617
modular,standard,gradient_norm,gradient_norm,gradient_norm,False,1024,5,0.0753094846789121,0.21480189550182807,-0.17270210770902397,-0.19120379637977208,0.5119317576622555,0.9375,3,0,-0.00998959417273676,0.06409351398392842
modular,standard,gradient_norm,gradient_norm,gradient_norm,False,1536,5,-0.22813681079926923,0.2058587042445877,0.005582286427433866,-0.6308676604219002,0.06529132090198818,0.5,2,0,0.06971904266389184,0.06691907966269489
modular,standard,gradient_norm,gradient_norm,gradient_norm,False,2048,5,-0.04360979792645498,0.03790930197852745,-0.01345246289593452,-0.11155155053187164,0.020571386991272082,0.375,3,0,0.021852237252861596,0.008984300171163563
modular,standard,gradient_norm,gradient_norm,gradient_norm,False,3072,5,-0.23354933507074396,0.20008126588847566,-3.747668933283341e-05,-0.6369135686311713,0.028338215528253073,0.4375,3,0,0.07207769684356571,0.0614109769824463
modular,standard,gradient_norm,gradient_norm,gradient_norm,False,4096,5,-0.047609688727132796,0.0257792341513024,-0.013337700724332963,-0.09104498437955649,-0.004751979305427945,0.125,4,0,0.01012833853624695,0.0062294133380609825
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,5,0.24675249039733985,0.12570483451236214,0.18523796494537179,0.03870290156416363,0.45562070185138326,0.125,1,0,-0.04654873395768294,0.01783870279469513
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,5,0.2461023286062523,0.38788085491840457,-0.16196216198871252,-0.1974029198562855,1.0343562658352858,0.9375,3,0,-0.06416926812348248,0.1053353818757039
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,5,-0.20999964638921664,0.18758859814045023,-0.0089091066887426,-0.5896190459489501,-0.00012259576295219483,0.25,4,0,0.05757891085674645,0.05223223165891383
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,5,-0.1385048248931415,0.08202371435710747,-0.0476884496551068,-0.3014117034988179,-0.018893672210208625,0.0625,5,0,0.04835241068331599,0.033404272295532084
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,5,-0.2130080145760141,0.15725675752277324,-0.044709010348835176,-0.532781140402572,-0.014971261657709848,0.125,4,0,0.056815816857440124,0.04586852250747798
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,5,0.004621104440324608,0.016409148861855644,-0.004659831332655929,-0.018068518105440766,0.037662594301798594,0.9375,3,0,-0.002844259451959771,0.0026150644224725065
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,5,0.24144922999553367,0.12981613036567716,0.18523796494537179,0.028096380760551327,0.45562070185138337,0.1875,1,0,-0.0432882414151925,0.02098476965045464
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,5,0.24611749073779304,0.387836762141136,-0.17270210770902397,-0.19522460644914175,1.0343562658352858,0.9375,3,0,-0.058550121401318066,0.10690343243362335
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,5,-0.21686711127724734,0.18584216442914486,-0.04158429152800974,-0.5909666986090003,-0.007322488571160185,0.1875,4,0,0.05931321540062438,0.0518195570839463
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,5,-0.13364523288451774,0.08156387707483195,-0.0476884496551068,-0.2965521114901941,-0.018893672210208625,0.0625,5,0,0.04731182795698927,0.03332692607744497
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,5,-0.25256381131678907,0.20668307681230982,-0.019429312637085496,-0.6761821710048137,-0.0035381076134485385,0.25,3,0,0.07443635102323967,0.06638419411883226
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,5,-0.03515318468848822,0.02089991000627861,-0.007828539661853802,-0.07691849105233248,-0.0029212210351937723,0.125,4,0,0.009157127991675324,0.005976283610428109
modular,standard,soft_dimension,soft_dimension,soft_dimension,True,512,5,0.16511592094450828,0.1958035321495009,0.191312613728722,-0.189136850761532,0.4810737140717046,0.3125,1,0,-0.05078043704474505,0.03828008911169673
modular,standard,soft_dimension,soft_dimension,soft_dimension,True,1024,5,-0.09145250671177822,0.055089494765065666,-0.15229104202404808,-0.18436965739772504,0.00796421272470193,0.25,3,0,0.03884842178286506,0.021172442150764043
modular,standard,soft_dimension,soft_dimension,soft_dimension,True,1536,5,-0.07846415248381938,0.07846415248381938,0.0,-0.23539245745145815,0.0,1.0,1,4,0.02885882761012834,0.02885882761012834
modular,standard,soft_dimension,soft_dimension,soft_dimension,True,2048,5,-0.157997103219001,0.11878892048697867,-0.0476884496551068,-0.39663960734079284,-0.013237589004472486,0.125,4,0,0.05175164758931672,0.036636525679247516
modular,standard,soft_dimension,soft_dimension,soft_dimension,True,3072,5,-0.03707098905985611,0.037070989059856105,0.0,-0.11121296717956834,0.0,1.0,1,4,0.012070759625390209,0.012070759625390209
modular,standard,soft_dimension,soft_dimension,soft_dimension,True,4096,5,-0.03287297683841302,0.021279630104470704,-0.004659831332655929,-0.07486785675934925,0.00025342304635557364,0.1875,4,0,0.008740894901144625,0.005613791378399519
